"","iid","id","gender","wave","order","partner","pid","match","samerace","age","field_cd","tuition","race","imprace","imprelig","income","goal","date","go_out","career_c","sportsAct","tvsportsAct","exerciseAct","diningAct","museumsAct","artAct","hikingAct","gamingAct","clubbingAct","readingAct","tvAct","theaterAct","moviesAct","concertsAct","musicAct","shoppingAct","yogaAct","exphappy","attrPref","sincPref","intelPref","funPref","ambPref","sharPref","dec","attrRating","sincRating","intelRating","funRating","ambRating","sharRating","likeRating","prob","met"
"1640",111,18,1,4,11,2,77,0,0,27,8,25,4,7,1,42,5,5,1,7,9,9,7,9,10,9,9,1,5,9,5,8,9,8,5,3,5,9,20,20,20,20,10,10,0,6,7,7,5,6,5,5,5,2
"1641",111,18,1,4,17,3,78,0,0,27,8,25,4,7,1,42,5,5,1,7,9,9,7,9,10,9,9,1,5,9,5,8,9,8,5,3,5,9,20,20,20,20,10,10,0,4,4,5,2,2,3,3,3,2
"1642",111,18,1,4,16,4,79,0,1,27,8,25,4,7,1,42,5,5,1,7,9,9,7,9,10,9,9,1,5,9,5,8,9,8,5,3,5,9,20,20,20,20,10,10,0,3,6,5,5,3,7,5,4,2
"1643",111,18,1,4,15,5,80,0,1,27,8,25,4,7,1,42,5,5,1,7,9,9,7,9,10,9,9,1,5,9,5,8,9,8,5,3,5,9,20,20,20,20,10,10,0,5,5,6,3,5,5,4,4,2
"1644",111,18,1,4,2,6,81,0,0,27,8,25,4,7,1,42,5,5,1,7,9,9,7,9,10,9,9,1,5,9,5,8,9,8,5,3,5,9,20,20,20,20,10,10,0,4,4,7,6,8,3,4,2,2
"1645",111,18,1,4,7,7,82,0,0,27,8,25,4,7,1,42,5,5,1,7,9,9,7,9,10,9,9,1,5,9,5,8,9,8,5,3,5,9,20,20,20,20,10,10,0,5,6,5,5,5,3,5,4,2
"1646",111,18,1,4,13,8,83,0,0,27,8,25,4,7,1,42,5,5,1,7,9,9,7,9,10,9,9,1,5,9,5,8,9,8,5,3,5,9,20,20,20,20,10,10,0,3,7,6,7,5,8,6,4,2
"1647",111,18,1,4,14,9,84,0,0,27,8,25,4,7,1,42,5,5,1,7,9,9,7,9,10,9,9,1,5,9,5,8,9,8,5,3,5,9,20,20,20,20,10,10,0,2,6,6,5,5,3,5,5,2
"1648",111,18,1,4,3,10,85,0,0,27,8,25,4,7,1,42,5,5,1,7,9,9,7,9,10,9,9,1,5,9,5,8,9,8,5,3,5,9,20,20,20,20,10,10,0,3,8,7,6,7,6,6,3,2
"1649",111,18,1,4,8,11,86,0,0,27,8,25,4,7,1,42,5,5,1,7,9,9,7,9,10,9,9,1,5,9,5,8,9,8,5,3,5,9,20,20,20,20,10,10,0,5,6,7,4,7,3,4,3,2
"1650",111,18,1,4,10,12,87,0,0,27,8,25,4,7,1,42,5,5,1,7,9,9,7,9,10,9,9,1,5,9,5,8,9,8,5,3,5,9,20,20,20,20,10,10,0,7,6,7,5,5,4,5,5,2
"1651",111,18,1,4,9,13,88,0,0,27,8,25,4,7,1,42,5,5,1,7,9,9,7,9,10,9,9,1,5,9,5,8,9,8,5,3,5,9,20,20,20,20,10,10,0,6,6,7,5,5,4,4,3,2
"1652",111,18,1,4,4,14,89,0,0,27,8,25,4,7,1,42,5,5,1,7,9,9,7,9,10,9,9,1,5,9,5,8,9,8,5,3,5,9,20,20,20,20,10,10,0,7,7,6,6,8,7,7,3,2
"1653",111,18,1,4,5,15,90,0,1,27,8,25,4,7,1,42,5,5,1,7,9,9,7,9,10,9,9,1,5,9,5,8,9,8,5,3,5,9,20,20,20,20,10,10,0,3,8,5,4,5,7,6,5,2
"1654",111,18,1,4,12,16,91,0,0,27,8,25,4,7,1,42,5,5,1,7,9,9,7,9,10,9,9,1,5,9,5,8,9,8,5,3,5,9,20,20,20,20,10,10,0,8,7,8,5,6,6,7,5,2
"1655",111,18,1,4,18,17,92,0,0,27,8,25,4,7,1,42,5,5,1,7,9,9,7,9,10,9,9,1,5,9,5,8,9,8,5,3,5,9,20,20,20,20,10,10,0,7,6,6,3,4,4,4,4,2
"1656",111,18,1,4,1,18,93,0,0,27,8,25,4,7,1,42,5,5,1,7,9,9,7,9,10,9,9,1,5,9,5,8,9,8,5,3,5,9,20,20,20,20,10,10,0,5,7,7,5,5,5,4,4,2
"1897",142,1,0,7,1,1,158,0,1,24,13,25,2,1,4,50,1,5,2,2,5,6,6,6,5,5,6,14,7,6,6,6,6,6,8,6,6,7,14.29,14.29,21.43,21.43,19.05,9.52,0,4,5,6,4,6,4,4,9,0
"1898",142,1,0,7,2,2,159,1,1,24,13,25,2,1,4,50,1,5,2,2,5,6,6,6,5,5,6,14,7,6,6,6,6,6,8,6,6,7,14.29,14.29,21.43,21.43,19.05,9.52,1,5,10,9,8,7,5,9,9,0
"1899",142,1,0,7,7,3,160,0,0,24,13,25,2,1,4,50,1,5,2,2,5,6,6,6,5,5,6,14,7,6,6,6,6,6,8,6,6,7,14.29,14.29,21.43,21.43,19.05,9.52,1,8,8,8,8,10,6,8,7,0
"1900",142,1,0,7,3,4,161,0,1,24,13,25,2,1,4,50,1,5,2,2,5,6,6,6,5,5,6,14,7,6,6,6,6,6,8,6,6,7,14.29,14.29,21.43,21.43,19.05,9.52,1,10,10,9,8,8,7,9,8,0
"1901",142,1,0,7,12,5,162,0,0,24,13,25,2,1,4,50,1,5,2,2,5,6,6,6,5,5,6,14,7,6,6,6,6,6,8,6,6,7,14.29,14.29,21.43,21.43,19.05,9.52,1,8,10,9,8,8,5,8,6,1
"1902",142,1,0,7,15,6,163,0,1,24,13,25,2,1,4,50,1,5,2,2,5,6,6,6,5,5,6,14,7,6,6,6,6,6,8,6,6,7,14.29,14.29,21.43,21.43,19.05,9.52,1,6,8,8,8,8,7,8,10,1
"1903",142,1,0,7,6,7,164,0,1,24,13,25,2,1,4,50,1,5,2,2,5,6,6,6,5,5,6,14,7,6,6,6,6,6,8,6,6,7,14.29,14.29,21.43,21.43,19.05,9.52,1,8,9,10,8,5,6,7,6,0
"1904",142,1,0,7,14,8,165,0,1,24,13,25,2,1,4,50,1,5,2,2,5,6,6,6,5,5,6,14,7,6,6,6,6,6,8,6,6,7,14.29,14.29,21.43,21.43,19.05,9.52,0,6,8,7,6,5,7,7,2,0
"1905",142,1,0,7,8,9,166,0,0,24,13,25,2,1,4,50,1,5,2,2,5,6,6,6,5,5,6,14,7,6,6,6,6,6,8,6,6,7,14.29,14.29,21.43,21.43,19.05,9.52,0,8,6,6,8,9,5,5,5,0
"1906",142,1,0,7,16,10,167,1,1,24,13,25,2,1,4,50,1,5,2,2,5,6,6,6,5,5,6,14,7,6,6,6,6,6,8,6,6,7,14.29,14.29,21.43,21.43,19.05,9.52,1,8,8,8,8,8,8,8,8,0
"1907",142,1,0,7,11,11,168,1,0,24,13,25,2,1,4,50,1,5,2,2,5,6,6,6,5,5,6,14,7,6,6,6,6,6,8,6,6,7,14.29,14.29,21.43,21.43,19.05,9.52,1,6,9,9,10,9,10,10,10,0
"1908",142,1,0,7,5,12,169,1,1,24,13,25,2,1,4,50,1,5,2,2,5,6,6,6,5,5,6,14,7,6,6,6,6,6,8,6,6,7,14.29,14.29,21.43,21.43,19.05,9.52,1,10,10,10,10,10,10,10,9,0
"1909",142,1,0,7,4,13,170,0,0,24,13,25,2,1,4,50,1,5,2,2,5,6,6,6,5,5,6,14,7,6,6,6,6,6,8,6,6,7,14.29,14.29,21.43,21.43,19.05,9.52,0,4,7,7,9,8,7,9,10,0
"1910",142,1,0,7,9,14,171,1,1,24,13,25,2,1,4,50,1,5,2,2,5,6,6,6,5,5,6,14,7,6,6,6,6,6,8,6,6,7,14.29,14.29,21.43,21.43,19.05,9.52,1,4,10,9,5,6,2,7,10,0
"1911",142,1,0,7,13,15,172,1,1,24,13,25,2,1,4,50,1,5,2,2,5,6,6,6,5,5,6,14,7,6,6,6,6,6,8,6,6,7,14.29,14.29,21.43,21.43,19.05,9.52,1,8,7,8,8,8,8,8,8,0
"1912",142,1,0,7,10,16,173,1,1,24,13,25,2,1,4,50,1,5,2,2,5,6,6,6,5,5,6,14,7,6,6,6,6,6,8,6,6,7,14.29,14.29,21.43,21.43,19.05,9.52,1,6,4,8,9,9,9,8,7,0
"1913",143,2,0,7,2,1,158,0,1,33,1,25,2,6,2,42,2,7,4,1,4,5,6,8,9,9,6,4,8,9,5,7,7,7,7,6,4,6,8.33,20.83,20.83,14.58,16.67,18.75,0,5,6,8,6,7,6,5,5,0
"1914",143,2,0,7,3,2,159,0,1,33,1,25,2,6,2,42,2,7,4,1,4,5,6,8,9,9,6,4,8,9,5,7,7,7,7,6,4,6,8.33,20.83,20.83,14.58,16.67,18.75,0,4,6,8,5,7,5,5,5,0
"1915",143,2,0,7,8,3,160,0,0,33,1,25,2,6,2,42,2,7,4,1,4,5,6,8,9,9,6,4,8,9,5,7,7,7,7,6,4,6,8.33,20.83,20.83,14.58,16.67,18.75,0,5,5,7,8,7,4,5,5,0
"1916",143,2,0,7,4,4,161,0,1,33,1,25,2,6,2,42,2,7,4,1,4,5,6,8,9,9,6,4,8,9,5,7,7,7,7,6,4,6,8.33,20.83,20.83,14.58,16.67,18.75,1,5,6,8,9,8,6,8,5,0
"1917",143,2,0,7,13,5,162,0,0,33,1,25,2,6,2,42,2,7,4,1,4,5,6,8,9,9,6,4,8,9,5,7,7,7,7,6,4,6,8.33,20.83,20.83,14.58,16.67,18.75,0,6,7,9,8,9,6,7,4,0
"1918",143,2,0,7,16,6,163,0,1,33,1,25,2,6,2,42,2,7,4,1,4,5,6,8,9,9,6,4,8,9,5,7,7,7,7,6,4,6,8.33,20.83,20.83,14.58,16.67,18.75,1,9,8,9,8,9,8,8,6,1
"1919",143,2,0,7,7,7,164,0,1,33,1,25,2,6,2,42,2,7,4,1,4,5,6,8,9,9,6,4,8,9,5,7,7,7,7,6,4,6,8.33,20.83,20.83,14.58,16.67,18.75,1,8,7,9,8,8,6,8,5,0
"1920",143,2,0,7,15,8,165,0,1,33,1,25,2,6,2,42,2,7,4,1,4,5,6,8,9,9,6,4,8,9,5,7,7,7,7,6,4,6,8.33,20.83,20.83,14.58,16.67,18.75,1,10,9,9,10,6,6,9,6,0
"1921",143,2,0,7,9,9,166,0,0,33,1,25,2,6,2,42,2,7,4,1,4,5,6,8,9,9,6,4,8,9,5,7,7,7,7,6,4,6,8.33,20.83,20.83,14.58,16.67,18.75,1,9,8,9,8,8,6,8,5,0
"1922",143,2,0,7,1,10,167,0,1,33,1,25,2,6,2,42,2,7,4,1,4,5,6,8,9,9,6,4,8,9,5,7,7,7,7,6,4,6,8.33,20.83,20.83,14.58,16.67,18.75,0,5,6,7,6,4,6,5,5,0
"1923",143,2,0,7,12,11,168,0,0,33,1,25,2,6,2,42,2,7,4,1,4,5,6,8,9,9,6,4,8,9,5,7,7,7,7,6,4,6,8.33,20.83,20.83,14.58,16.67,18.75,1,7,8,9,9,9,6,7,5,0
"1924",143,2,0,7,6,12,169,0,1,33,1,25,2,6,2,42,2,7,4,1,4,5,6,8,9,9,6,4,8,9,5,7,7,7,7,6,4,6,8.33,20.83,20.83,14.58,16.67,18.75,1,8,9,9,8,8,8,8,5,0
"1925",143,2,0,7,5,13,170,0,0,33,1,25,2,6,2,42,2,7,4,1,4,5,6,8,9,9,6,4,8,9,5,7,7,7,7,6,4,6,8.33,20.83,20.83,14.58,16.67,18.75,0,5,5,9,6,7,8,4,5,0
"1926",143,2,0,7,10,14,171,0,1,33,1,25,2,6,2,42,2,7,4,1,4,5,6,8,9,9,6,4,8,9,5,7,7,7,7,6,4,6,8.33,20.83,20.83,14.58,16.67,18.75,1,8,9,9,7,8,8,9,8,0
"1927",143,2,0,7,14,15,172,0,1,33,1,25,2,6,2,42,2,7,4,1,4,5,6,8,9,9,6,4,8,9,5,7,7,7,7,6,4,6,8.33,20.83,20.83,14.58,16.67,18.75,1,8,8,9,8,8,6,9,8,0
"1928",143,2,0,7,11,16,173,0,1,33,1,25,2,6,2,42,2,7,4,1,4,5,6,8,9,9,6,4,8,9,5,7,7,7,7,6,4,6,8.33,20.83,20.83,14.58,16.67,18.75,0,7,5,8,9,8,6,7,5,0
"1929",144,3,0,7,5,1,158,0,1,23,10,25,2,5,2,29,1,5,2,2,10,7,9,6,6,6,4,3,7,7,5,4,7,9,8,7,4,5,16,16,16,18,18,16,0,4,6,7,4,7,4,4,7,0
"1930",144,3,0,7,6,2,159,0,1,23,10,25,2,5,2,29,1,5,2,2,10,7,9,6,6,6,4,3,7,7,5,4,7,9,8,7,4,5,16,16,16,18,18,16,0,4,7,8,5,7,4,4,8,0
"1931",144,3,0,7,11,3,160,0,0,23,10,25,2,5,2,29,1,5,2,2,10,7,9,6,6,6,4,3,7,7,5,4,7,9,8,7,4,5,16,16,16,18,18,16,0,7,8,8,8,8,7,7,7,0
"1932",144,3,0,7,7,4,161,0,1,23,10,25,2,5,2,29,1,5,2,2,10,7,9,6,6,6,4,3,7,7,5,4,7,9,8,7,4,5,16,16,16,18,18,16,1,8,8,8,10,7,9,9,5,1
"1933",144,3,0,7,16,5,162,1,0,23,10,25,2,5,2,29,1,5,2,2,10,7,9,6,6,6,4,3,7,7,5,4,7,9,8,7,4,5,16,16,16,18,18,16,1,7,7,8,8,7,7,9,5,1
"1934",144,3,0,7,3,6,163,0,1,23,10,25,2,5,2,29,1,5,2,2,10,7,9,6,6,6,4,3,7,7,5,4,7,9,8,7,4,5,16,16,16,18,18,16,0,6,7,7,8,7,7,7,8,0
"1935",144,3,0,7,10,7,164,0,1,23,10,25,2,5,2,29,1,5,2,2,10,7,9,6,6,6,4,3,7,7,5,4,7,9,8,7,4,5,16,16,16,18,18,16,0,8,8,7,7,6,7,8,0,0
"1936",144,3,0,7,2,8,165,0,1,23,10,25,2,5,2,29,1,5,2,2,10,7,9,6,6,6,4,3,7,7,5,4,7,9,8,7,4,5,16,16,16,18,18,16,0,7,6,6,5,6,5,6,8,0
"1937",144,3,0,7,12,9,166,0,0,23,10,25,2,5,2,29,1,5,2,2,10,7,9,6,6,6,4,3,7,7,5,4,7,9,8,7,4,5,16,16,16,18,18,16,0,7,8,8,7,7,6,7,8,0
"1938",144,3,0,7,4,10,167,0,1,23,10,25,2,5,2,29,1,5,2,2,10,7,9,6,6,6,4,3,7,7,5,4,7,9,8,7,4,5,16,16,16,18,18,16,0,6,7,8,7,7,7,6,6,0
"1939",144,3,0,7,15,11,168,0,0,23,10,25,2,5,2,29,1,5,2,2,10,7,9,6,6,6,4,3,7,7,5,4,7,9,8,7,4,5,16,16,16,18,18,16,0,5,5,6,6,5,5,5,8,1
"1940",144,3,0,7,9,12,169,0,1,23,10,25,2,5,2,29,1,5,2,2,10,7,9,6,6,6,4,3,7,7,5,4,7,9,8,7,4,5,16,16,16,18,18,16,1,7,7,8,8,6,7,7,6,1
"1941",144,3,0,7,8,13,170,0,0,23,10,25,2,5,2,29,1,5,2,2,10,7,9,6,6,6,4,3,7,7,5,4,7,9,8,7,4,5,16,16,16,18,18,16,0,5,7,8,6,7,5,5,7,1
"1942",144,3,0,7,13,14,171,0,1,23,10,25,2,5,2,29,1,5,2,2,10,7,9,6,6,6,4,3,7,7,5,4,7,9,8,7,4,5,16,16,16,18,18,16,0,5,7,8,7,7,6,6,8,0
"1943",144,3,0,7,1,15,172,0,1,23,10,25,2,5,2,29,1,5,2,2,10,7,9,6,6,6,4,3,7,7,5,4,7,9,8,7,4,5,16,16,16,18,18,16,0,5,8,7,7,8,7,7,9,0
"1944",144,3,0,7,14,16,173,0,1,23,10,25,2,5,2,29,1,5,2,2,10,7,9,6,6,6,4,3,7,7,5,4,7,9,8,7,4,5,16,16,16,18,18,16,0,6,7,8,6,7,6,6,8,0
"1945",145,4,0,7,6,1,158,0,1,24,10,25,2,9,7,38,2,7,1,2,2,1,2,9,9,5,2,2,1,8,10,10,10,5,8,9,2,5,11.36,18.18,22.73,18.18,11.36,18.18,0,7,10,10,7,9,8,8,5,0
"1946",145,4,0,7,7,2,159,0,1,24,10,25,2,9,7,38,2,7,1,2,2,1,2,9,9,5,2,2,1,8,10,10,10,5,8,9,2,5,11.36,18.18,22.73,18.18,11.36,18.18,0,7,10,10,10,10,8,8,5,0
"1947",145,4,0,7,12,3,160,0,0,24,10,25,2,9,7,38,2,7,1,2,2,1,2,9,9,5,2,2,1,8,10,10,10,5,8,9,2,5,11.36,18.18,22.73,18.18,11.36,18.18,0,8,10,7,10,7,5,7,5,0
"1948",145,4,0,7,8,4,161,0,1,24,10,25,2,9,7,38,2,7,1,2,2,1,2,9,9,5,2,2,1,8,10,10,10,5,8,9,2,5,11.36,18.18,22.73,18.18,11.36,18.18,1,10,9,9,9,8,7,9,1,1
"1949",145,4,0,7,1,5,162,0,0,24,10,25,2,9,7,38,2,7,1,2,2,1,2,9,9,5,2,2,1,8,10,10,10,5,8,9,2,5,11.36,18.18,22.73,18.18,11.36,18.18,0,9,9,9,8,9,8,8,1,1
"1950",145,4,0,7,4,6,163,0,1,24,10,25,2,9,7,38,2,7,1,2,2,1,2,9,9,5,2,2,1,8,10,10,10,5,8,9,2,5,11.36,18.18,22.73,18.18,11.36,18.18,1,9,9,8,7,9,7,9,5,0
"1951",145,4,0,7,11,7,164,0,1,24,10,25,2,9,7,38,2,7,1,2,2,1,2,9,9,5,2,2,1,8,10,10,10,5,8,9,2,5,11.36,18.18,22.73,18.18,11.36,18.18,1,9,10,10,9,8,9,9,5,0
"1952",145,4,0,7,3,8,165,0,1,24,10,25,2,9,7,38,2,7,1,2,2,1,2,9,9,5,2,2,1,8,10,10,10,5,8,9,2,5,11.36,18.18,22.73,18.18,11.36,18.18,0,8,8,7,7,5,4,2,5,0
"1953",145,4,0,7,13,9,166,0,0,24,10,25,2,9,7,38,2,7,1,2,2,1,2,9,9,5,2,2,1,8,10,10,10,5,8,9,2,5,11.36,18.18,22.73,18.18,11.36,18.18,0,7,7,7,7,7,4,3,1,0
"1954",145,4,0,7,5,10,167,0,1,24,10,25,2,9,7,38,2,7,1,2,2,1,2,9,9,5,2,2,1,8,10,10,10,5,8,9,2,5,11.36,18.18,22.73,18.18,11.36,18.18,0,10,9,9,8,7,4,8,1,0
"1955",145,4,0,7,16,11,168,0,0,24,10,25,2,9,7,38,2,7,1,2,2,1,2,9,9,5,2,2,1,8,10,10,10,5,8,9,2,5,11.36,18.18,22.73,18.18,11.36,18.18,0,6,9,8,8,7,10,8,1,0
"1956",145,4,0,7,10,12,169,0,1,24,10,25,2,9,7,38,2,7,1,2,2,1,2,9,9,5,2,2,1,8,10,10,10,5,8,9,2,5,11.36,18.18,22.73,18.18,11.36,18.18,0,9,7,9,7,7,5,7,1,1
"1957",145,4,0,7,9,13,170,0,0,24,10,25,2,9,7,38,2,7,1,2,2,1,2,9,9,5,2,2,1,8,10,10,10,5,8,9,2,5,11.36,18.18,22.73,18.18,11.36,18.18,0,8,10,9,7,7,10,9,5,0
"1958",145,4,0,7,14,14,171,0,1,24,10,25,2,9,7,38,2,7,1,2,2,1,2,9,9,5,2,2,1,8,10,10,10,5,8,9,2,5,11.36,18.18,22.73,18.18,11.36,18.18,0,9,9,9,7,8,5,8,5,0
"1959",145,4,0,7,2,15,172,0,1,24,10,25,2,9,7,38,2,7,1,2,2,1,2,9,9,5,2,2,1,8,10,10,10,5,8,9,2,5,11.36,18.18,22.73,18.18,11.36,18.18,1,9,9,9,7,8,7,9,5,0
"1960",145,4,0,7,15,16,173,0,1,24,10,25,2,9,7,38,2,7,1,2,2,1,2,9,9,5,2,2,1,8,10,10,10,5,8,9,2,5,11.36,18.18,22.73,18.18,11.36,18.18,1,8,10,10,10,10,10,10,6,0
"1961",146,5,0,7,12,1,158,0,1,36,6,25,2,1,7,58,4,7,1,2,5,2,5,5,8,8,3,1,3,10,8,8,8,5,8,8,3,5,18.18,18.18,18.18,18.18,13.64,13.64,0,4,6,8,7,7,6,4,3,0
"1962",146,5,0,7,13,2,159,0,1,36,6,25,2,1,7,58,4,7,1,2,5,2,5,5,8,8,3,1,3,10,8,8,8,5,8,8,3,5,18.18,18.18,18.18,18.18,13.64,13.64,0,5,7,10,8,7,6,7,5,0
"1963",146,5,0,7,2,3,160,0,0,36,6,25,2,1,7,58,4,7,1,2,5,2,5,5,8,8,3,1,3,10,8,8,8,5,8,8,3,5,18.18,18.18,18.18,18.18,13.64,13.64,0,8,10,7,8,8,6,7,8,0
"1964",146,5,0,7,14,4,161,0,1,36,6,25,2,1,7,58,4,7,1,2,5,2,5,5,8,8,3,1,3,10,8,8,8,5,8,8,3,5,18.18,18.18,18.18,18.18,13.64,13.64,0,6,8,8,7,7,6,6,3,0
"1965",146,5,0,7,7,5,162,0,0,36,6,25,2,1,7,58,4,7,1,2,5,2,5,5,8,8,3,1,3,10,8,8,8,5,8,8,3,5,18.18,18.18,18.18,18.18,13.64,13.64,0,5,5,10,7,8,6,5,2,0
"1966",146,5,0,7,10,6,163,0,1,36,6,25,2,1,7,58,4,7,1,2,5,2,5,5,8,8,3,1,3,10,8,8,8,5,8,8,3,5,18.18,18.18,18.18,18.18,13.64,13.64,0,6,8,8,8,7,6,6,3,0
"1967",146,5,0,7,1,7,164,1,1,36,6,25,2,1,7,58,4,7,1,2,5,2,5,5,8,8,3,1,3,10,8,8,8,5,8,8,3,5,18.18,18.18,18.18,18.18,13.64,13.64,1,10,9,10,10,8,8,10,10,1
"1968",146,5,0,7,9,8,165,0,1,36,6,25,2,1,7,58,4,7,1,2,5,2,5,5,8,8,3,1,3,10,8,8,8,5,8,8,3,5,18.18,18.18,18.18,18.18,13.64,13.64,0,8,8,7,7,7,7,6,3,0
"1969",146,5,0,7,3,9,166,0,0,36,6,25,2,1,7,58,4,7,1,2,5,2,5,5,8,8,3,1,3,10,8,8,8,5,8,8,3,5,18.18,18.18,18.18,18.18,13.64,13.64,0,5,8,6,6,7,6,6,5,0
"1970",146,5,0,7,11,10,167,0,1,36,6,25,2,1,7,58,4,7,1,2,5,2,5,5,8,8,3,1,3,10,8,8,8,5,8,8,3,5,18.18,18.18,18.18,18.18,13.64,13.64,0,5,7,8,7,7,6,6,3,0
"1971",146,5,0,7,6,11,168,0,0,36,6,25,2,1,7,58,4,7,1,2,5,2,5,5,8,8,3,1,3,10,8,8,8,5,8,8,3,5,18.18,18.18,18.18,18.18,13.64,13.64,0,6,8,10,7,7,6,6,3,0
"1972",146,5,0,7,16,12,169,0,1,36,6,25,2,1,7,58,4,7,1,2,5,2,5,5,8,8,3,1,3,10,8,8,8,5,8,8,3,5,18.18,18.18,18.18,18.18,13.64,13.64,0,8,8,8,8,7,6,7,4,0
"1973",146,5,0,7,15,13,170,0,0,36,6,25,2,1,7,58,4,7,1,2,5,2,5,5,8,8,3,1,3,10,8,8,8,5,8,8,3,5,18.18,18.18,18.18,18.18,13.64,13.64,0,6,8,8,7,7,6,6,3,0
"1974",146,5,0,7,4,14,171,0,1,36,6,25,2,1,7,58,4,7,1,2,5,2,5,5,8,8,3,1,3,10,8,8,8,5,8,8,3,5,18.18,18.18,18.18,18.18,13.64,13.64,0,8,8,8,7,7,6,7,6,0
"1975",146,5,0,7,8,15,172,0,1,36,6,25,2,1,7,58,4,7,1,2,5,2,5,5,8,8,3,1,3,10,8,8,8,5,8,8,3,5,18.18,18.18,18.18,18.18,13.64,13.64,0,8,8,8,7,7,6,6,4,0
"1976",146,5,0,7,5,16,173,0,1,36,6,25,2,1,7,58,4,7,1,2,5,2,5,5,8,8,3,1,3,10,8,8,8,5,8,8,3,5,18.18,18.18,18.18,18.18,13.64,13.64,0,6,8,8,8,7,6,5,3,0
"1977",147,6,0,7,11,1,158,0,0,26,8,25,4,3,3,41,5,5,1,7,8,7,8,9,9,9,5,2,8,10,8,9,8,6,6,7,10,5,18,18,20,18,16,10,0,5,5,8,5,5,5,5,4,0
"1978",147,6,0,7,12,2,159,0,0,26,8,25,4,3,3,41,5,5,1,7,8,7,8,9,9,9,5,2,8,10,8,9,8,6,6,7,10,5,18,18,20,18,16,10,0,5,6,8,5,5,4,5,4,0
"1979",147,6,0,7,1,3,160,1,0,26,8,25,4,3,3,41,5,5,1,7,8,7,8,9,9,9,5,2,8,10,8,9,8,6,6,7,10,5,18,18,20,18,16,10,1,8,6,7,8,9,7,8,10,1
"1980",147,6,0,7,13,4,161,0,0,26,8,25,4,3,3,41,5,5,1,7,8,7,8,9,9,9,5,2,8,10,8,9,8,6,6,7,10,5,18,18,20,18,16,10,1,7,6,7,6,6,5,6,6,0
"1981",147,6,0,7,6,5,162,0,1,26,8,25,4,3,3,41,5,5,1,7,8,7,8,9,9,9,5,2,8,10,8,9,8,6,6,7,10,5,18,18,20,18,16,10,0,5,6,6,6,5,4,5,5,0
"1982",147,6,0,7,9,6,163,0,0,26,8,25,4,3,3,41,5,5,1,7,8,7,8,9,9,9,5,2,8,10,8,9,8,6,6,7,10,5,18,18,20,18,16,10,1,7,8,8,7,7,8,8,6,0
"1983",147,6,0,7,16,7,164,0,0,26,8,25,4,3,3,41,5,5,1,7,8,7,8,9,9,9,5,2,8,10,8,9,8,6,6,7,10,5,18,18,20,18,16,10,0,6,8,8,6,6,5,5,5,0
"1984",147,6,0,7,8,8,165,1,0,26,8,25,4,3,3,41,5,5,1,7,8,7,8,9,9,9,5,2,8,10,8,9,8,6,6,7,10,5,18,18,20,18,16,10,1,7,7,7,5,6,5,6,6,0
"1985",147,6,0,7,2,9,166,1,0,26,8,25,4,3,3,41,5,5,1,7,8,7,8,9,9,9,5,2,8,10,8,9,8,6,6,7,10,5,18,18,20,18,16,10,1,8,8,8,6,8,7,7,9,1
"1986",147,6,0,7,10,10,167,0,0,26,8,25,4,3,3,41,5,5,1,7,8,7,8,9,9,9,5,2,8,10,8,9,8,6,6,7,10,5,18,18,20,18,16,10,0,6,6,6,6,6,5,6,5,0
"1987",147,6,0,7,5,11,168,0,1,26,8,25,4,3,3,41,5,5,1,7,8,7,8,9,9,9,5,2,8,10,8,9,8,6,6,7,10,5,18,18,20,18,16,10,0,4,8,8,4,4,3,4,6,0
"1988",147,6,0,7,15,12,169,1,0,26,8,25,4,3,3,41,5,5,1,7,8,7,8,9,9,9,5,2,8,10,8,9,8,6,6,7,10,5,18,18,20,18,16,10,1,8,7,8,7,7,5,7,6,0
"1989",147,6,0,7,14,13,170,0,1,26,8,25,4,3,3,41,5,5,1,7,8,7,8,9,9,9,5,2,8,10,8,9,8,6,6,7,10,5,18,18,20,18,16,10,0,4,7,8,4,6,4,5,5,0
"1990",147,6,0,7,3,14,171,0,0,26,8,25,4,3,3,41,5,5,1,7,8,7,8,9,9,9,5,2,8,10,8,9,8,6,6,7,10,5,18,18,20,18,16,10,0,4,7,9,4,6,3,5,5,0
"1991",147,6,0,7,7,15,172,1,0,26,8,25,4,3,3,41,5,5,1,7,8,7,8,9,9,9,5,2,8,10,8,9,8,6,6,7,10,5,18,18,20,18,16,10,1,8,10,10,10,8,8,10,10,1
"1992",147,6,0,7,4,16,173,0,0,26,8,25,4,3,3,41,5,5,1,7,8,7,8,9,9,9,5,2,8,10,8,9,8,6,6,7,10,5,18,18,20,18,16,10,0,6,8,8,8,4,5,6,6,0
"1993",148,7,0,7,10,1,158,0,0,27,8,25,4,7,4,42,5,4,1,7,7,4,6,9,9,9,5,2,1,10,10,9,9,5,7,9,7,5,15.09,16.98,16.98,18.87,18.87,13.21,0,4,8,8,2,6,1,1,1,0
"1994",148,7,0,7,11,2,159,0,0,27,8,25,4,7,4,42,5,4,1,7,7,4,6,9,9,9,5,2,1,10,10,9,9,5,7,9,7,5,15.09,16.98,16.98,18.87,18.87,13.21,0,3,8,8,2,7,1,2,1,0
