"","match","decM","decW","raterDecAvgW","decAvgM","avgWaveDecW","raterDecAvgM","decAvgW","avgWaveDecM","funAvgRatingM","attrAvgRatingW","ageM","exphappyW","shoppingWealthIndW","goalMeetNewM_goalFunNightWCross","goalMeetNewM_goalMeetNewWCross","goalFunNightM_goalMeetNewWCross","goalFunNightM_goalFunNightWCross","sharPrefW","datesCrossProbDecW","raceAsianM_raceWhiteWCross","fieldsCrossProbMatch","goalsCrossProbMatch","careerAcademicM","racesCrossProbMatch","careerFinanceW","impraceW","impraceM","dateW","probAvgRatingM","probAvgRatingW","impreligW","raceAsianW","careersManProbDecW","careersWomanProbDecW","baselineDecMGuess","baselineDecWGuess","betterDecMGuess","betterDecWGuess","baselineMatchGuess","betterMatchGuess"
"541",1,1,1,0.55,0.65,0.255,0.2,1,0.6025,7.75,7.65,23,5,9,0,1,0,0,17.31,0.333333333333333,0,0.128205128205128,0.0909090909090909,0,0.215909090909091,1,2,1,4,5.75,5.7,1,0,0.298245614035088,0.264094955489614,0.568856941612184,0.897258643032781,0.451518457055529,0.896681063425071,0.607229208056883,0.43504715103413
"542",1,1,1,0.55,0.3,0.255,0.35,1,0.6,6.75,7.6,26,5,9,0,1,0,0,17.31,0.2,0,0.128205128205128,0.0909090909090909,0,0.215909090909091,1,2,7,4,5.7,5.7,1,0,0.268333333333333,0.264094955489614,0.739898052122854,0.603271941348435,0.65431589005828,0.507725039954355,0.386939979558721,0.245237829132444
"543",0,1,0,0.6,0.05,0.2575,0.65,1,0.6025,5.2,7.65,24,5,9,0,0,0,0,17.31,0.25531914893617,0,0.208791208791209,0.11864406779661,1,0.166666666666667,1,2,1,4,6.1,5.9,1,0,0.277519379844961,0.264094955489614,0.925665476401978,0.357155404081917,0.942601749389368,0.218691293218442,0.341951993341484,0.26546786700488
"544",1,1,1,0.55,0.4,0.2575,0.25,1,0.6,7.2,7.8,28,5,9,0,0,1,0,17.31,0.2,0,0.208791208791209,0.169381107491857,0,0.215909090909091,1,2,7,4,5.95,5.85,1,0,0.268333333333333,0.264094955489614,0.633128984094942,0.711132702586209,0.618599590818869,0.676621274179583,0.428627205819365,0.506501861260612
"545",1,1,1,0.5,0.15,0.255,0.75,1,0.6025,6.35,7.65,42,5,9,0,1,0,0,17.31,0.25531914893617,0,0.131578947368421,0.0909090909090909,0,0.215909090909091,1,2,5,4,6.15,5.65,1,0,0.268333333333333,0.264094955489614,0.953437585245666,0.359421950932352,0.947393859429376,0.34291580401537,0.363714911178376,0.349892869257239
"546",1,1,1,0.55,0.2,0.255,0.35,1,0.6,7.05,7.7,30,5,9,0,0,1,0,17.31,0.2,0,0.131578947368421,0.169381107491857,0,0.363603896932107,1,2,1,4,5.65,5.5,1,0,0.217391304347826,0.264094955489614,0.739898052122854,0.479757210944734,0.754629684073381,0.547640914863139,0.314553029055905,0.518462396799691
"547",0,1,0,0.6,0.1,0.2575,0.65,1,0.6025,5.5,7.8,31,5,9,0,1,0,0,17.31,0.166666666666667,0,0.131578947368421,0.0909090909090909,0,0.215909090909091,1,2,4,4,5.35,5.85,1,0,0.217391304347826,0.264094955489614,0.925665476401978,0.416336034581082,0.92073141341853,0.271416577933902,0.378495923798488,0.265714572591084
"548",1,1,1,0.5,0.4,0.255,0.45,1,0.6,7.4,7.7,26,5,9,0,0,1,0,17.31,0.28,0,0.128205128205128,0.169381107491857,0,0.166666666666667,1,2,3,4,6,5.95,1,0,0.268333333333333,0.264094955489614,0.82406220803052,0.661948349719611,0.787857687676599,0.657573042238744,0.458389154553236,0.486485059404751
"549",1,1,1,0.55,0.2,0.255,0.9,1,0.6025,6.95,7.75,29,5,9,0,0,1,0,17.31,0.333333333333333,0,0.131578947368421,0.169381107491857,0,0.166666666666667,1,2,1,4,6.65,5.85,1,0,0.268333333333333,0.264094955489614,0.977357883615862,0.479757210944734,0.977427177867653,0.468760473560257,0.490729148791691,0.542033351163319
"550",0,1,0,0.6,0.05,0.2575,0.75,1,0.6,6.35,7.7,27,5,9,0,1,0,0,17.31,0.166666666666667,0,0.128205128205128,0.0909090909090909,0,0.215909090909091,1,2,7,4,5.5,5.75,1,0,0.268333333333333,0.264094955489614,0.954216571363357,0.357155404081917,0.933827146722406,0.268141277990671,0.37475250545528,0.272051589999592
"551",1,1,1,0.55,0.65,0.255,0.5,1,0.6,6.95,7.7,26,5,9,0,0,0,0,17.31,0.28,0,0.208791208791209,0.1,1,0.215909090909091,1,2,8,4,6.15,5.55,1,0,0.277519379844961,0.264094955489614,0.857315422326582,0.897258643032781,0.798689647538454,0.744815958096851,0.701299644726537,0.52445177377782
"552",0,1,0,0.55,0.15,0.2575,0.5,1,0.6,5.35,7.75,24,5,9,0,0,1,0,17.31,0.28,0,0.208791208791209,0.169381107491857,1,0.215909090909091,1,2,9,4,4.75,5.9,1,0,0.277519379844961,0.264094955489614,0.857315422326582,0.416730440478967,0.851054635088874,0.368980516916169,0.331697504135051,0.374389409448463
"553",1,1,1,0.5,0.45,0.2575,0.6,1,0.6025,7.55,7.8,26,5,9,0,0,1,0,17.31,0.333333333333333,0,0.128205128205128,0.169381107491857,0,0.215909090909091,1,2,1,4,6.5,5.9,1,0,0.268333333333333,0.264094955489614,0.906631448208257,0.711731354565957,0.895223831303504,0.709676726165603,0.545679499468622,0.577205456180379
"554",1,1,1,0.55,0.1,0.255,0.7,1,0.6025,6.95,7.75,25,5,9,0,0,1,0,17.31,0.166666666666667,0,0.131578947368421,0.169381107491857,0,0.329179606750063,1,2,1,4,6.05,5.65,1,0,0.298245614035088,0.264094955489614,0.9410680538058,0.358401593565997,0.931778370238664,0.313332359148099,0.348652402557709,0.411411956688162
"555",0,1,0,0.55,0.25,0.26,0.85,1,0.6,6.15,7.8,27,5,9,0,1,0,0,17.31,0.2,0,0.128205128205128,0.0909090909090909,0,0.166666666666667,1,2,6,4,5.95,5.85,1,0,0.268333333333333,0.264094955489614,0.971644034215895,0.536364735168538,0.957269582927043,0.310467896109659,0.523087833645444,0.281609643421911
"556",0,1,0,0.6,0.05,0.2575,0.6,1,0.6,4.1,7.7,27,5,9,0,1,0,0,17.31,0.2,0,0.367544467966324,0.0909090909090909,1,0.215909090909091,1,2,8,4,4.4,5.8,1,0,0.277519379844961,0.264094955489614,0.908121148203633,0.357155404081917,0.934988880411381,0.23738208683953,0.327937535996712,0.291281168431722
"557",0,0,0,0,0.15,0.2575,0.75,0.2,0.6025,6.75,5.25,23,7,3,0,0,0,0,15.22,0.296511627906977,0,0.126984126984127,0,1,0.215909090909091,1,7,6,6,5.65,4.45,3,0,0.277519379844961,0.264094955489614,0.316406243863132,0.0450584692850076,0.368114621339415,0.0612052665905236,0.0220274890947296,0.0304352641046092
"558",0,0,0,0,0.05,0.2575,0.8,0.2,0.605,5.7,5.35,28,7,3,0,0,0,0,15.22,0.390070921985816,0,0.0253205655191037,0.0357142857142857,1,0.215909090909091,1,7,6,6,5.55,4.55,3,0,0.277519379844961,0.264094955489614,0.368648380062509,0.0278465690912203,0.425239387234063,0.0425062146513945,0.0171797871635569,0.0212050556449473
"559",0,0,0,0,0.3,0.26,0.5,0.2,0.6025,6.2,5.5,32,7,3,0,0,0,0,15.22,0.243243243243243,0,0.105572809000084,0.105572809000084,0,0.215909090909091,1,7,1,6,5.95,4.45,3,0,0.263157894736842,0.264094955489614,0.11751013105652,0.0892453161605145,0.186193284831236,0.117190211641267,0.0249650722220766,0.0439231556982029
"560",0,1,0,0,0.25,0.2575,0.55,0.15,0.6,7.1,5.45,28,7,3,0,0,0,0,15.22,0.243243243243243,0,0.132075471698113,0,0,0.0513167019494862,1,7,4,6,6.35,4.5,3,0,0.268333333333333,0.264094955489614,0.117582179259816,0.0721238904801041,0.178348622171309,0.0838067224155163,0.0209311573611551,0.0256163319445072
"561",0,0,0,0,0.65,0.2575,0.25,0.2,0.605,7.75,5.45,23,7,3,0,0,0,0,15.22,0.27536231884058,0,0.132075471698113,0.0357142857142857,0,0.215909090909091,1,7,1,6,5.7,4.65,3,0,0.298245614035088,0.264094955489614,0.0363518391837845,0.36529284675386,0.0422965876998082,0.43114459664602,0.0523434099730273,0.0581274806706392
"562",0,0,0,0,0.35,0.2575,0.35,0.2,0.605,6.85,5.7,26,7,3,0,0,0,0,15.22,0.296511627906977,0,0.132075471698113,0.0357142857142857,0,0.215909090909091,1,7,7,6,5.95,4.55,3,0,0.268333333333333,0.264094955489614,0.0584061722986687,0.113532220198791,0.0966323880134958,0.158639011184212,0.0239105359318285,0.034963109275964
"563",0,1,0,0,0.05,0.26,0.6,0.2,0.6025,5.45,5.35,24,7,3,0,0,0,0,15.22,0.243243243243243,0,0.126984126984127,0.0253205655191037,1,0.166666666666667,1,7,1,6,6.1,4.5,3,0,0.277519379844961,0.264094955489614,0.176177176519562,0.0273639724638195,0.277317911842991,0.0261636604016493,0.0131425812379152,0.0139151882667563
"564",0,0,0,0,0.4,0.2575,0.3,0.2,0.605,7.25,5.6,28,7,3,0,0,0,0,15.22,0.296511627906977,0,0.126984126984127,0,0,0.215909090909091,1,7,7,6,6,4.45,3,0,0.268333333333333,0.264094955489614,0.0461400973068108,0.141201973077567,0.0703090016100342,0.197858674143011,0.0261085523250681,0.0366983284465505
"565",0,0,0,0,0.25,0.2575,0.8,0.2,0.605,6.45,5.35,42,7,3,0,0,0,0,15.22,0.243243243243243,0,0.1,0.0357142857142857,0,0.215909090909091,1,7,5,6,6.45,4.8,3,0,0.268333333333333,0.264094955489614,0.368648380062509,0.0721238904801041,0.448404872330272,0.0784952542651386,0.0318246609719235,0.0489099423797945
"566",0,0,0,0,0.25,0.2575,0.4,0.2,0.6025,7.05,5.4,30,7,3,0,0,0,0,15.22,0.296511627906977,0,0.1,0,0,0.0780455542707112,1,7,1,6,5.75,4.65,3,0,0.217391304347826,0.264094955489614,0.0748951250490584,0.0721238904801041,0.130172945366286,0.126040239975068,0.0188600881692531,0.0321222906460049
"567",0,0,0,0,0.1,0.2575,0.7,0.2,0.605,5.5,5.3,31,7,3,0,0,0,0,15.22,0.230769230769231,0,0.1,0.0357142857142857,0,0.215909090909091,1,7,4,6,5.55,4.65,3,0,0.217391304347826,0.264094955489614,0.261663618142394,0.0354598549536284,0.369157014126543,0.0339285788831708,0.0175607728448638,0.0222673486629766
"568",0,0,0,0,0.4,0.2575,0.5,0.2,0.605,7.65,5.45,26,7,3,0,0,0,0,15.22,0.390070921985816,0,0.132075471698113,0,0,0.166666666666667,1,7,3,6,6.4,4.8,3,0,0.268333333333333,0.264094955489614,0.115699056516922,0.141201973077567,0.179637457655607,0.253668764346497,0.0339589091583344,0.0518876766242012
"569",0,0,0,0,0.25,0.2575,0.95,0.2,0.6025,6.7,5.4,29,7,3,0,0,0,0,15.22,0.27536231884058,0,0.1,0,0,0.166666666666667,1,7,1,6,6.65,4.55,3,0,0.268333333333333,0.264094955489614,0.557374719434636,0.0721238904801041,0.649070227509304,0.0598795571430384,0.0389417119925753,0.0349922770497575
"570",0,1,0,0,0.05,0.2575,0.75,0.2,0.6025,6.05,5.35,27,7,3,0,0,0,0,15.22,0.230769230769231,0,0.132075471698113,0.0357142857142857,0,0.215909090909091,1,7,7,6,5.6,4.5,3,0,0.268333333333333,0.264094955489614,0.311558600754834,0.0278465690912203,0.381746009939492,0.032827309621582,0.0161611890142282,0.0230166638326712
"571",0,0,0,0,0.7,0.2575,0.6,0.2,0.605,6.9,5.55,26,7,3,0,0,0,0,15.22,0.390070921985816,0,0.126984126984127,0.225403330758517,1,0.215909090909091,1,7,8,6,6.2,4.5,3,0,0.277519379844961,0.264094955489614,0.177140525644987,0.425431920561442,0.191536853427023,0.537532667873748,0.0943316831252391,0.171300704110957
"572",0,0,0,0,0.15,0.2575,0.55,0.2,0.6025,5.25,5.5,24,7,3,0,0,0,0,15.22,0.390070921985816,0,0.126984126984127,0,1,0.215909090909091,1,7,9,6,5.3,4.75,3,0,0.277519379844961,0.264094955489614,0.145876916697397,0.0450584692850076,0.224699877391986,0.0540560359404934,0.0168873195036914,0.0169503787222977
"573",0,0,0,0,0.5,0.26,0.7,0.2,0.605,7.7,5.5,26,7,3,0,0,0,0,15.22,0.27536231884058,0,0.132075471698113,0,0,0.215909090909091,1,7,1,6,6.45,4.65,3,0,0.268333333333333,0.264094955489614,0.261663618142394,0.210270059915549,0.318993166451071,0.20724566606715,0.0591323642881072,0.0623314399086462
"574",0,1,0,0,0.15,0.2575,0.7,0.15,0.6,7,5.35,25,7,3,0,0,0,0,15.22,0.230769230769231,0,0.1,0,0,0.0780455542707112,1,7,1,6,6,4.35,3,0,0.298245614035088,0.264094955489614,0.220135205130402,0.0450584692850076,0.279526549760165,0.0529390468796936,0.0187464847973072,0.0206073844633954
"575",0,0,0,0,0.3,0.2575,0.9,0.25,0.605,6.15,5.5,27,7,3,0,0,0,0,15.22,0.296511627906977,0,0.132075471698113,0.0357142857142857,0,0.166666666666667,1,7,6,6,5.95,4.35,3,0,0.268333333333333,0.264094955489614,0.549882881766792,0.0907204740835652,0.60802759284169,0.0681377377302436,0.0465800215556401,0.038744894203663
"576",0,0,0,0,0.05,0.2575,0.6,0.25,0.605,4.2,5.45,27,7,3,0,0,0,0,15.22,0.296511627906977,0,0,0.0357142857142857,1,0.215909090909091,1,7,8,6,4.6,4.6,3,0,0.277519379844961,0.264094955489614,0.214475088200902,0.0278465690912203,0.215944667875812,0.0189519618274083,0.0145548541277903,0.00821640172952864
"577",0,0,0,0.125,0.263157894736842,0.266447368421053,0,0.1875,0.486842105263158,5.78947368421053,5.0625,25,5,5,0,0,0,0,18,0.333333333333333,0,0.0555555555555556,0.0344827586206897,0,0.0581395348837209,0,8,9,7,4.47368421052632,5.375,10,1,0.298245614035088,0.260416666666667,0.0230809444446009,0.126031742915848,0.0241752436163669,0.154376907903795,0.0210888436627582,0.0109666382627752
"578",0,0,1,0.0625,0.368421052631579,0.263157894736842,0.736842105263158,0.1875,0.483552631578947,6.86842105263158,5,25,5,5,0,0,0,0,18,0.414634146341463,0,0.0555555555555556,0.0526315789473684,0,0.0581395348837209,0,8,1,7,4.94736842105263,4.875,10,1,0.268333333333333,0.260416666666667,0.486435031075601,0.153461162536032,0.491070906171866,0.195932181691077,0.0634003415465856,0.0484285893081403
"579",0,0,0,0.125,0.631578947368421,0.266447368421053,0.473684210526316,0.1875,0.486842105263158,7.73684210526316,5,27,5,5,0,0,0,0,18,0.25,0,0.111476683361361,0.111476683361361,0,0.137931034482759,0,8,4,7,5.31578947368421,5,10,1,0.378787878787879,0.260416666666667,0.199413426313234,0.476895021319922,0.129202632520741,0.487808679153952,0.11598950049292,0.0801256368950359
"580",0,0,0,0.125,0.263157894736842,0.266447368421053,0.263157894736842,0.1875,0.486842105263158,4.36842105263158,5.5,23,5,5,0,0,0,0,18,0.26027397260274,0,0.0266714732154247,0.0526315789473684,0,0.137096774193548,0,8,5,7,3.65789473684211,5.25,10,1,0.378787878787879,0.260416666666667,0.080385563203656,0.126031742915848,0.0721967097643771,0.0680160617259055,0.0298428188134268,0.00709333334808326
"581",0,0,0,0.125,0.210526315789474,0.266447368421053,0.421052631578947,0.1875,0.483552631578947,5,4.875,21,5,5,0,0,0,0,18,0.275510204081633,0,0.0266714732154247,0.0526315789473684,0,0.137096774193548,0,8,10,7,4.42105263157895,5.3125,10,1,0.378787878787879,0.260416666666667,0.164037936185717,0.0998248052552417,0.103805972220076,0.0566320819088483,0.0314785658197125,0.00703588967179647
"582",0,0,0,0.125,0.526315789473684,0.263157894736842,0.421052631578947,0.1875,0.483552631578947,5.68421052631579,5,28,5,5,0,0,0,0,18,0.25,0,0.0266714732154247,0.0344827586206897,0,0.137096774193548,0,8,2,7,5.02631578947368,4.8125,10,1,0.23943661971831,0.260416666666667,0.164037936185717,0.354972289233411,0.146853191453008,0.180822332541834,0.0816785922532518,0.0246266397193213
"583",0,0,0,0.125,0,0.266447368421053,0.526315789473684,0.1875,0.486842105263158,4.94736842105263,5.0625,28,5,5,0,0,0,0,18,0.26027397260274,0,0.0555555555555556,0,0,0.137096774193548,0,8,1,7,4.21052631578947,5.0625,10,1,0.268333333333333,0.260416666666667,0.244535174318176,0.0373365491669269,0.304041074426505,0.0338848378323331,0.0187858755959054,0.0107262090998156
"584",0,0,0,0.125,0.368421052631579,0.263157894736842,0.578947368421053,0.1875,0.486842105263158,7.10526315789474,4.9375,23,5,5,0,0,0,0,18,0.275510204081633,0,0.0823370645177529,0.0823370645177529,0,0.137931034482759,0,8,1,7,4.63157894736842,5.125,10,1,0.378787878787879,0.260416666666667,0.296122226036577,0.199852736330382,0.221525538255833,0.246187802989754,0.0622393672267979,0.0425779945711307
"585",0,0,0,0.125,0,0.263157894736842,0.315789473684211,0.1875,0.483552631578947,4.21052631578947,4.875,30,5,5,0,0,0,0,18,0.25,0,0,0.0344827586206897,0,0.0581395348837209,0,8,1,7,3.89473684210526,5.1875,10,1,0.378787878787879,0.260416666666667,0.104135814913052,0.0381961694564614,0.0954888911362092,0.0306015696582734,0.0144201773708765,0.00471002928674114
"586",0,0,1,0.0625,0.157894736842105,0.259868421052632,0.210526315789474,0.1875,0.483552631578947,5.47368421052632,5.1875,23,5,5,0,0,0,0,18,0.333333333333333,0,0,0.0344827586206897,0,0.0581395348837209,0,8,1,7,3.94736842105263,4.75,10,1,0.361111111111111,0.260416666666667,0.0644328638653357,0.0605597635495919,0.0673074658712543,0.0731107395484307,0.0169219066618347,0.00805108650944064
"587",0,0,0,0.125,0.157894736842105,0.263157894736842,0.368421052631579,0.1875,0.483552631578947,4.52631578947368,4.9375,24,5,5,0,0,0,0,18,0.25,0,0.0555555555555556,0.0540946970730827,1,0.137096774193548,0,8,1,7,4.39473684210526,5.0625,10,1,0.277519379844961,0.260416666666667,0.131208179519321,0.0803105986779911,0.150426212501034,0.0534949290542973,0.0252072715369452,0.011122437583839
"588",0,1,0,0.1875,0.210526315789474,0.263157894736842,1,0.125,0.483552631578947,4.68421052631579,4.875,24,5,5,0,0,0,0,18,0.414634146341463,0,0.111476683361361,0.0526315789473684,1,0.137096774193548,0,8,3,7,4.26315789473684,4.875,10,1,0.277519379844961,0.260416666666667,0.71891369998488,0.133878104150231,0.736676472877098,0.0991511227723497,0.0718983256463005,0.0373135866292239
"589",0,1,0,0.125,0.210526315789474,0.263157894736842,0.894736842105263,0.125,0.483552631578947,3.78947368421053,5,28,5,5,0,0,0,0,18,0.25,0,0.0555555555555556,0.0344827586206897,0,0.137096774193548,0,8,6,7,3.89473684210526,5.125,10,1,0.268333333333333,0.260416666666667,0.602242683292765,0.101973814642618,0.559412085300777,0.0302067798138673,0.0519858540213545,0.0121008039119109
"590",0,0,0,0.1875,0.526315789473684,0.263157894736842,0.473684210526316,0.1875,0.486842105263158,6.73684210526316,5,26,5,5,0,0,0,0,18,0.25,0,0.0555555555555556,0.0344827586206897,0,0.137096774193548,0,8,2,7,5.02631578947368,4.8125,10,1,0.268333333333333,0.260416666666667,0.199413426313234,0.428377174440616,0.161813359710499,0.304070273704163,0.104001971998696,0.0438750108957695
"591",0,1,0,0.125,0.0526315789473684,0.263157894736842,0.842105263157895,0.125,0.480263157894737,5.78947368421053,4.875,30,5,5,0,0,0,0,18,0.25,0,0.0555555555555556,0.0526315789473684,1,0.137096774193548,0,8,2,7,4.57894736842105,4.75,10,1,0.277519379844961,0.260416666666667,0.543811594924308,0.0491059480455827,0.537298711248186,0.0527205222230887,0.0302900560085418,0.0289404180128086
"592",0,0,0,0.125,0.421052631578947,0.266447368421053,0.263157894736842,0.25,0.483552631578947,6.84210526315789,5.25,22,5,5,0,0,0,0,18,0.26027397260274,0,0.0266714732154247,0.0526315789473684,0,0.137096774193548,0,8,9,7,4.63157894736842,5.3125,10,1,0.298245614035088,0.260416666666667,0.107470612131948,0.240856060684468,0.0689944153735228,0.213702156231497,0.054817637185091,0.0239483141999448
"593",1,1,1,0.25,0.1,0.255,0.75,0.65,0.6025,6.8,5.95,23,5,5,0,0,1,0,17.78,0.296511627906977,0,0.208791208791209,0.169381107491857,1,0.141287284144427,0,10,6,6,5.35,5.35,4,0,0.277519379844961,0.311475409836066,0.795086648126957,0.112536834195143,0.755199005419808,0.205052669021552,0.0960665745169956,0.141135628492968
"594",0,1,0,0.35,0.05,0.2575,0.8,0.6,0.6025,5.9,5.85,28,5,5,0,1,0,0,17.78,0.390070921985816,0,0.101389962219429,0.0909090909090909,1,0.141287284144427,0,10,6,6,5.35,5.4,4,0,0.277519379844961,0.311475409836066,0.796853499625963,0.138827620458945,0.725893126165278,0.232653773233761,0.110103488620281,0.0735603791245393
"595",0,1,0,0.3,0.35,0.2575,0.5,0.65,0.6,6.1,6.25,32,5,5,0,0,0,0,17.78,0.243243243243243,0,0.0454545454545455,0.0357142857142857,0,0.141287284144427,0,10,1,6,5.95,5.7,4,0,0.263157894736842,0.311475409836066,0.532266220024721,0.36024380836086,0.422909670783668,0.213427296767068,0.167583874194254,0.0486054407336781
"596",0,0,1,0.3,0.2,0.2575,0.6,0.65,0.6025,7.15,6.3,28,5,5,0,0,1,0,17.78,0.243243243243243,0,0.128205128205128,0.169381107491857,0,0.08,0,10,4,6,6.45,5.6,4,0,0.268333333333333,0.311475409836066,0.650668266660365,0.20879076214114,0.628473924380983,0.261955681748575,0.124905492336018,0.128954448449106
"597",0,0,1,0.3,0.65,0.255,0.25,0.7,0.605,7.75,6.05,23,5,5,0,1,0,0,17.78,0.27536231884058,0,0.128205128205128,0.0909090909090909,0,0.141287284144427,0,10,1,6,5.85,5.4,4,0,0.298245614035088,0.311475409836066,0.289218768034157,0.717339326434785,0.171334783496199,0.735579079759011,0.291199252827403,0.127245051199355
"598",0,0,0,0.35,0.35,0.2575,0.35,0.7,0.6025,6.65,6.3,26,5,5,0,1,0,0,17.78,0.296511627906977,0,0.128205128205128,0.0909090909090909,0,0.141287284144427,0,10,7,6,6.05,5.55,4,0,0.268333333333333,0.311475409836066,0.405090440338437,0.418953050056982,0.331411811625519,0.460253164651409,0.175553904599897,0.0795280517138696
"599",0,1,0,0.3,0.1,0.2575,0.65,0.65,0.6,5.55,6,24,5,5,0,0,0,0,17.78,0.243243243243243,1,0.208791208791209,0.11864406779661,1,0.12,0,10,1,6,6.1,5.55,4,0,0.277519379844961,0.311475409836066,0.706043848491188,0.139134021168242,0.718802329320473,0.0784430239480984,0.1007311455994,0.0655855690344692
"600",1,1,1,0.25,0.4,0.255,0.25,0.6,0.6025,7.05,6.05,28,5,5,0,0,1,0,17.78,0.296511627906977,0,0.208791208791209,0.169381107491857,0,0.141287284144427,0,10,7,6,5.65,5.5,4,0,0.268333333333333,0.311475409836066,0.201263668195219,0.363032387604377,0.193192588680544,0.526776069555094,0.111289563554197,0.145869993275734
"601",0,1,0,0.35,0.2,0.2575,0.75,0.65,0.6025,6.3,6.2,42,5,5,0,1,0,0,17.78,0.243243243243243,0,0.131578947368421,0.0909090909090909,0,0.141287284144427,0,10,5,6,6.4,5.45,4,0,0.268333333333333,0.311475409836066,0.795086648126957,0.254159832672288,0.751080588972372,0.284739498384377,0.170624149215169,0.120178035327959
"602",0,0,0,0.35,0.3,0.26,0.45,0.7,0.605,7.3,6,30,5,5,0,0,1,0,17.78,0.296511627906977,0,0.131578947368421,0.169381107491857,0,0.08,0,10,1,6,5.85,5.45,4,0,0.217391304347826,0.311475409836066,0.523963176718345,0.355417440889764,0.477204694051452,0.522387662681903,0.1705413175861,0.213261105576498
"603",0,1,0,0.3,0.1,0.26,0.7,0.6,0.6025,5.8,6,31,5,5,0,1,0,0,17.78,0.230769230769231,0,0.131578947368421,0.0909090909090909,0,0.141287284144427,0,10,4,6,5.55,5.25,4,0,0.217391304347826,0.311475409836066,0.704603902258321,0.13698732634631,0.680561116634408,0.149933403616956,0.0965580256721873,0.0616251416495031
"604",1,1,1,0.25,0.4,0.255,0.5,0.65,0.6025,7.45,6.2,26,5,5,0,0,1,0,17.78,0.390070921985816,1,0.128205128205128,0.169381107491857,0,0.12,0,10,3,6,6.15,5.2,4,0,0.268333333333333,0.311475409836066,0.527776220378395,0.363032387604377,0.486735400045028,0.435485280262088,0.164081052430037,0.17858240522823
"605",0,1,0,0.3,0.3,0.2575,0.9,0.65,0.6025,6.8,6.05,29,5,5,0,0,1,0,17.78,0.27536231884058,1,0.131578947368421,0.169381107491857,0,0.12,0,10,1,6,6.25,5.45,4,0,0.268333333333333,0.311475409836066,0.891077026867171,0.304870123983761,0.84957494465753,0.221956280559663,0.227656015962138,0.186866371100133
"606",0,1,0,0.35,0.05,0.2575,0.75,0.65,0.6025,6.55,5.9,27,5,5,0,1,0,0,17.78,0.230769230769231,0,0.128205128205128,0.0909090909090909,0,0.141287284144427,0,10,7,6,5.7,5.55,4,0,0.268333333333333,0.311475409836066,0.795086648126957,0.138827620458945,0.696409797657878,0.175792327354363,0.113549303710025,0.0669709257940202
"607",0,0,0,0.3,0.65,0.26,0.6,0.65,0.6025,7.2,6.2,26,5,5,0,0,0,0,17.78,0.390070921985816,0,0.208791208791209,0.1,1,0.141287284144427,0,10,8,6,6.15,5.35,4,0,0.277519379844961,0.311475409836066,0.650668266660365,0.714110940887701,0.558597377460927,0.67352571260592,0.371842301059091,0.233763931039535
"608",0,0,0,0.3,0.15,0.26,0.55,0.7,0.605,5.5,6.35,24,5,5,0,0,1,0,17.78,0.390070921985816,0,0.208791208791209,0.169381107491857,1,0.141287284144427,0,10,9,6,5.25,5.6,4,0,0.277519379844961,0.311475409836066,0.644283477127691,0.169232475524454,0.658410066598257,0.252178771434972,0.110863162983706,0.11609249849983
