"","X","iid","id","gender","wave","order","partner","pid","match","samerace","age","field_cd","tuition","race","imprace","imprelig","income","goal","date","go_out","career_c","sportsAct","tvsportsAct","exerciseAct","diningAct","museumsAct","artAct","hikingAct","gamingAct","clubbingAct","readingAct","tvAct","theaterAct","moviesAct","concertsAct","musicAct","shoppingAct","yogaAct","exphappy","attrPref","sincPref","intelPref","funPref","ambPref","sharPref","dec","attrRating","sincRating","intelRating","funRating","ambRating","sharRating","likeRating","prob","met","goalMeetNew","goalFunNight","goalOther","goalGetDate","goalSeriousRel","goalSayDid","date7","date5","date3","date4","date6","date1","date2","raceAsian","raceWhite","rateOther","raceLatino","raceBlack","go_out1","go_out4","go_out2","go_out3","go_out7","go_out5","go_out6","fieldLaw","fieldMath","fieldPoliSci","fieldBusiness","fieldEngin","fieldAcademia","fieldSocialSci","fieldSocialWork","fieldUndecided","fieldMedicine","fieldHistReligPhil","fieldEnglish","fieldScience","fieldFilm","fieldLanguages","fieldArts","fieldArch","fieldOther","careerCreative","careerLaw","careerInternational","careerAcademic","careerFinance","careerUndecided","careerEngineer","careerPsychology","careerMedicine","careerSports","careerSocialWork","careerRealEstate","careerOther","careerSpeech","careerArch","careerPolitics","careerJourn","activityAvg","sportsActAdj","tvsportsActAdj","exerciseActAdj","diningActAdj","museumsActAdj","artActAdj","hikingActAdj","gamingActAdj","clubbingActAdj","readingActAdj","tvActAdj","theaterActAdj","moviesActAdj","concertsActAdj","musicActAdj","shoppingActAdj","yogaActAdj","raterDecSum","decSum","attrRatingAvg","sincRatingAvg","intelRatingAvg","funRatingAvg","ambRatingAvg","sharRatingAvg","likeRatingAvg","decAvg","raterDecAvg","attrRatingGuess","sincRatingGuess","intelRatingGuess","funRatingGuess","ambRatingGuess","sharRatingGuess","likeRatingGuess"
"1171",1342,94,1,1,4,6,10,85,0,0,28,8,25,4,6,8,42,2,6,3,7,7,2,8,8,5,4,4,3,3,9,5,7,9,6,7,4,5,5,20,20,20,10,10,20,0,7,7,7,7,7,5,5,5,2,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5.64705882352941,1.35294117647059,-3.64705882352941,2.35294117647059,2.35294117647059,-0.647058823529412,-1.64705882352941,-1.64705882352941,-2.64705882352941,-2.64705882352941,3.35294117647059,-0.647058823529412,1.35294117647059,3.35294117647059,0.352941176470588,1.35294117647059,-1.64705882352941,-0.647058823529412,8,7,6.35294117647059,7.76470588235294,7.35294117647059,6.35294117647059,6.29411764705882,6,6.29411764705882,0.411764705882353,0.470588235294118,6.47604164674288,7.30423627931738,7.05804504579458,6.46217238190202,6.11288731189934,5.51684560535857,5.94720905993167
"1172",1360,95,2,1,4,8,10,85,0,1,26,8,25,2,7,5,76,1,5,2,7,10,10,6,6,4,3,1,6,4,7,9,5,10,8,10,3,3,6,18,18,18,19,13,14,0,5,7,6,6,5,6,5,3,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.17647058823529,3.82352941176471,3.82352941176471,-0.176470588235294,-0.176470588235294,-2.17647058823529,-3.17647058823529,-5.17647058823529,-0.176470588235294,-2.17647058823529,0.823529411764706,2.82352941176471,-1.17647058823529,3.82352941176471,1.82352941176471,3.82352941176471,-3.17647058823529,-3.17647058823529,7,7,6.47058823529412,7.76470588235294,7.41176470588235,6.41176470588235,6.41176470588235,5.94117647058824,6.29411764705882,0.411764705882353,0.411764705882353,5.05425726132578,6.92110821347696,6.54861002218984,6.22778622140812,5.60612215845737,5.64281774619835,5.2136423370348
"1173",1378,96,3,1,4,14,10,85,0,0,26,5,25,3,3,6,42,1,7,1,2,5,8,7,10,10,8,10,6,8,8,3,8,9,8,7,7,3,7,10,20,20,22,6,22,1,7,7,7,7,7,6,8,6,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7.35294117647059,-2.35294117647059,0.647058823529412,-0.352941176470588,2.64705882352941,2.64705882352941,0.647058823529412,2.64705882352941,-1.35294117647059,0.647058823529412,0.647058823529412,-4.35294117647059,0.647058823529412,1.64705882352941,0.647058823529412,-0.352941176470588,-0.352941176470588,-4.35294117647059,10,7,6.35294117647059,7.76470588235294,7.35294117647059,6.35294117647059,6.29411764705882,5.94117647058824,6.11764705882353,0.352941176470588,0.529411764705882,6.32227349108298,7.52040438343705,7.12197010069573,7.04104888796987,6.47471128576675,6.1141477762511,6.58920541699683
"1174",1396,97,4,1,4,2,10,85,0,1,29,10,25,2,4,1,35,2,5,2,2,6,8,8,3,3,3,6,1,5,8,3,2,7,3,7,3,5,5,50,7,20,23,0,0,0,6,6,6,5,7,4,5,7,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.76470588235294,1.23529411764706,3.23529411764706,3.23529411764706,-1.76470588235294,-1.76470588235294,-1.76470588235294,1.23529411764706,-3.76470588235294,0.235294117647059,3.23529411764706,-1.76470588235294,-2.76470588235294,2.23529411764706,-1.76470588235294,2.23529411764706,-1.76470588235294,0.235294117647059,9,7,6.41176470588235,7.82352941176471,7.41176470588235,6.47058823529412,6.29411764705882,6.05882352941176,6.29411764705882,0.411764705882353,0.529411764705882,5.94246872622832,7.37096616299072,7.30901097026449,6.37143641091163,6.29305334619049,6.1744780554963,5.70258916734989
"1175",1414,98,5,1,4,11,10,85,0,1,39,11,25,2,1,1,51,4,4,2,2,8,8,8,7,3,3,5,1,7,7,3,7,8,6,8,2,7,5,40,20,15,20,0,5,1,10,10,10,7,7,6,10,4,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5.76470588235294,2.23529411764706,2.23529411764706,2.23529411764706,1.23529411764706,-2.76470588235294,-2.76470588235294,-0.764705882352941,-4.76470588235294,1.23529411764706,1.23529411764706,-2.76470588235294,1.23529411764706,2.23529411764706,0.235294117647059,2.23529411764706,-3.76470588235294,1.23529411764706,18,7,6.17647058823529,7.58823529411765,7.17647058823529,6.35294117647059,6.29411764705882,5.94117647058824,6,0.352941176470588,1,8.86597062418267,9.54631445229151,9.08466434341766,7.02997060058121,6.60566729393569,6.62315427611564,8.37295730205584
"1176",1432,99,6,1,4,17,10,85,0,1,28,1,25,2,1,1,55,3,3,2,1,5,5,5,8,10,10,5,5,9,6,6,10,10,10,10,8,5,8,30,30,20,10,10,0,0,5,7,9,5,4,9,6,6,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.47058823529412,-2.47058823529412,-2.47058823529412,-2.47058823529412,0.529411764705882,2.52941176470588,2.52941176470588,-2.47058823529412,-2.47058823529412,1.52941176470588,-1.47058823529412,-1.47058823529412,2.52941176470588,2.52941176470588,2.52941176470588,2.52941176470588,0.529411764705882,-2.47058823529412,9,7,6.47058823529412,7.76470588235294,7.23529411764706,6.47058823529412,6.47058823529412,5.76470588235294,6.23529411764706,0.411764705882353,0.529411764705882,5.61992959372783,6.98865270348379,6.91897494173543,6.08471718246759,5.98577898929562,6.36692913025388,6.81765233174548
"1177",1450,100,7,1,4,12,10,85,0,0,30,8,25,6,8,9,42,1,3,2,2,5,4,6,7,6,6,2,2,4,6,5,7,7,3,7,6,2,5,20,25,25,15,5,10,0,7,9,9,9,7,9,8,8,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,-1,1,2,1,1,-3,-3,-1,1,0,2,2,-2,2,1,-3,6,7,6.35294117647059,7.64705882352941,7.23529411764706,6.23529411764706,6.29411764705882,5.76470588235294,6.11764705882353,0.411764705882353,0.352941176470588,6.31533319034708,8.02776495045537,7.77996817898253,7.01486049977003,7.17929181854215,6.19799902325426,6.06014110407742
"1178",1468,101,8,1,4,15,10,85,0,0,22,8,25,4,3,2,42,3,4,3,7,9,9,7,9,9,9,8,8,9,8,7,9,8,7,8,8,4,7,40,8,10,12,10,20,1,7,7,7,8,7,7,7,6,2,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,1,1,-1,1,1,1,0,0,1,0,-1,1,0,-1,0,0,-4,13,7,6.35294117647059,7.76470588235294,7.35294117647059,6.29411764705882,6.29411764705882,5.88235294117647,6.17647058823529,0.352941176470588,0.705882352941177,7.08500583992152,8.00754741647072,7.35220431102257,6.52348983841102,6.69362174178398,5.5112439079749,6.65993316608589
"1179",1486,102,9,1,4,1,10,85,0,1,32,10,25,2,2,6,42,1,4,4,2,9,9,9,9,4,4,7,2,5,5,4,4,9,3,5,5,2,6,30,10,30,20,10,0,0,5,6,7,2,7,3,4,6,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5.58823529411765,3.41176470588235,3.41176470588235,3.41176470588235,3.41176470588235,-1.58823529411765,-1.58823529411765,1.41176470588235,-3.58823529411765,-0.588235294117647,-0.588235294117647,-1.58823529411765,-1.58823529411765,3.41176470588235,-2.58823529411765,-0.588235294117647,-0.588235294117647,-3.58823529411765,11,7,6.47058823529412,7.82352941176471,7.35294117647059,6.64705882352941,6.29411764705882,6.11764705882353,6.35294117647059,0.411764705882353,0.647058823529412,6.05609100939722,7.0854318761608,6.98143244573166,7.02531127246464,6.11313627034382,6.04047616042667,6.38675881394013
"1180",1504,103,10,1,4,16,10,85,0,1,26,8,25,2,8,9,55,2,4,1,7,8,7,8,8,6,4,8,5,8,8,8,5,8,8,8,6,3,6,40,5,20,10,10,15,0,6,7,8,8,7,7,7,5,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.82352941176471,1.17647058823529,0.176470588235294,1.17647058823529,1.17647058823529,-0.823529411764706,-2.82352941176471,1.17647058823529,-1.82352941176471,1.17647058823529,1.17647058823529,1.17647058823529,-1.82352941176471,1.17647058823529,1.17647058823529,1.17647058823529,-0.823529411764706,-3.82352941176471,5,7,6.41176470588235,7.76470588235294,7.29411764705882,6.29411764705882,6.29411764705882,5.88235294117647,6.17647058823529,0.411764705882353,0.294117647058824,6.09421417222029,7.230840171444,7.16427115732049,6.2364242777675,6.44370282533061,6.14513887593627,6.15391448325427
"1181",1522,104,11,1,4,7,10,85,0,1,27,10,25,2,6,8,26,2,5,3,2,8,3,8,9,8,8,9,5,8,7,3,8,7,6,8,3,7,8,20,15,25,15,20,5,0,6,8,6,6,5,5,6,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6.76470588235294,1.23529411764706,-3.76470588235294,1.23529411764706,2.23529411764706,1.23529411764706,1.23529411764706,2.23529411764706,-1.76470588235294,1.23529411764706,0.235294117647059,-3.76470588235294,1.23529411764706,0.235294117647059,-0.764705882352941,1.23529411764706,-3.76470588235294,0.235294117647059,8,7,6.41176470588235,7.70588235294118,7.41176470588235,6.41176470588235,6.41176470588235,6,6.23529411764706,0.411764705882353,0.470588235294118,6.48143731427224,7.48795288286405,6.72273082985096,6.8348203963946,6.22060022267141,5.61671740126839,6.47640955747335
"1182",1540,105,12,1,4,10,10,85,0,0,25,1,25,1,1,1,41,2,7,1,1,9,9,6,8,5,5,3,4,7,8,6,6,7,4,7,5,5,5,30,15,20,20,0,5,1,7,7,8,7,6,7,6,4,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.11764705882353,2.88235294117647,2.88235294117647,-0.117647058823529,1.88235294117647,-1.11764705882353,-1.11764705882353,-3.11764705882353,-2.11764705882353,0.882352941176471,1.88235294117647,-0.117647058823529,-0.117647058823529,0.882352941176471,-2.11764705882353,0.882352941176471,-1.11764705882353,-1.11764705882353,15,7,6.35294117647059,7.76470588235294,7.29411764705882,6.35294117647059,6.35294117647059,5.88235294117647,6.23529411764706,0.352941176470588,0.823529411764706,6.5610397632566,7.94351342306972,7.77272523964096,6.68173656664967,6.71443352415403,6.01699067286027,6.23460154921821
"1183",1558,106,13,1,4,18,10,85,0,0,22,1,25,3,1,3,23,5,7,3,1,2,4,2,9,6,5,4,9,2,9,8,7,9,2,8,5,3,5,10,20,35,10,5,20,0,6,10,6,3,6,6,4,5,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.52941176470588,-3.52941176470588,-1.52941176470588,-3.52941176470588,3.47058823529412,0.470588235294118,-0.529411764705882,-1.52941176470588,3.47058823529412,-3.52941176470588,3.47058823529412,2.47058823529412,1.47058823529412,3.47058823529412,-3.52941176470588,2.47058823529412,-0.529411764705882,-2.52941176470588,9,7,6.41176470588235,7.58823529411765,7.41176470588235,6.58823529411765,6.35294117647059,5.94117647058824,6.35294117647059,0.411764705882353,0.529411764705882,7.45713610334481,8.29289047554682,7.51257064579726,6.92087866381648,6.73584375224072,7.19885227672866,6.89650040771281
"1184",1576,107,14,1,4,9,10,85,1,1,21,7,25,2,1,1,74,1,4,1,2,7,2,4,7,6,7,8,1,7,7,1,5,7,9,9,1,10,6,19,24,21,23,5,8,1,8,8,7,8,6,8,7,6,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5.76470588235294,1.23529411764706,-3.76470588235294,-1.76470588235294,1.23529411764706,0.235294117647059,1.23529411764706,2.23529411764706,-4.76470588235294,1.23529411764706,1.23529411764706,-4.76470588235294,-0.764705882352941,1.23529411764706,3.23529411764706,3.23529411764706,-4.76470588235294,4.23529411764706,14,7,6.29411764705882,7.70588235294118,7.35294117647059,6.29411764705882,6.35294117647059,5.82352941176471,6.17647058823529,0.352941176470588,0.764705882352941,7.07633948776129,8.21689198154666,8.27289125015674,6.87133892216495,7.21222900718255,6.18878187142835,6.77767350601575
"1185",1594,108,15,1,4,13,10,85,0,1,24,5,25,2,1,1,42,1,6,3,5,7,3,4,5,6,7,3,2,5,7,3,7,7,4,6,2,2,5,10,20,35,20,0,15,0,7,7,6,5,4,3,5,3,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.70588235294118,2.29411764705882,-1.70588235294118,-0.705882352941177,0.294117647058823,1.29411764705882,2.29411764705882,-1.70588235294118,-2.70588235294118,0.294117647058823,2.29411764705882,-1.70588235294118,2.29411764705882,2.29411764705882,-0.705882352941177,1.29411764705882,-2.70588235294118,-2.70588235294118,7,7,6.35294117647059,7.76470588235294,7.41176470588235,6.47058823529412,6.47058823529412,6.11764705882353,6.29411764705882,0.411764705882353,0.411764705882353,6.61643130800319,7.46315508516382,6.80682334421315,6.66297426309192,5.74664776484146,4.47357745253399,5.87245454116833
"1186",1612,109,16,1,4,5,10,85,0,0,25,14,25,4,1,1,42,1,4,1,6,2,1,2,10,10,10,1,2,2,10,5,7,10,10,10,5,3,5,15,10,30,10,5,30,1,7,10,8,8,7,4,7,5,2,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.88235294117647,-3.88235294117647,-4.88235294117647,-3.88235294117647,4.11764705882353,4.11764705882353,4.11764705882353,-4.88235294117647,-3.88235294117647,-3.88235294117647,4.11764705882353,-0.882352941176471,1.11764705882353,4.11764705882353,4.11764705882353,4.11764705882353,-0.882352941176471,-2.88235294117647,16,7,6.35294117647059,7.58823529411765,7.29411764705882,6.29411764705882,6.29411764705882,6.05882352941176,6.17647058823529,0.352941176470588,0.882352941176471,6.79048520721613,9.54631445229151,7.53195544172259,6.41519507295642,6.85480951943608,5.1420263789063,6.36561780340439
"1187",1630,110,17,1,4,4,10,85,0,1,28,14,25,2,4,6,52,2,6,1,6,4,3,8,7,7,9,8,2,3,7,5,7,9,7,8,3,6,6,20,20,15,15,5,25,1,6,8,8,8,8,6,6,4,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.05882352941176,-2.05882352941176,-3.05882352941176,1.94117647058824,0.941176470588236,0.941176470588236,2.94117647058824,1.94117647058824,-4.05882352941176,-3.05882352941176,0.941176470588236,-1.05882352941176,0.941176470588236,2.94117647058824,0.941176470588236,1.94117647058824,-3.05882352941176,-0.0588235294117645,6,7,6.41176470588235,7.70588235294118,7.29411764705882,6.29411764705882,6.23529411764706,5.94117647058824,6.23529411764706,0.352941176470588,0.294117647058824,5.74879754438546,7.23466733460155,7.80279829232599,6.09940594116326,6.62322179471874,6.50580891206823,5.43703848332342
"1188",1648,111,18,1,4,3,10,85,0,0,27,8,25,4,7,1,42,5,5,1,7,9,9,7,9,10,9,9,1,5,9,5,8,9,8,5,3,5,9,20,20,20,20,10,10,0,3,8,7,6,7,6,6,3,2,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7.05882352941176,1.94117647058824,1.94117647058824,-0.0588235294117645,1.94117647058824,2.94117647058824,1.94117647058824,1.94117647058824,-6.05882352941176,-2.05882352941176,1.94117647058824,-2.05882352941176,0.941176470588236,1.94117647058824,0.941176470588236,-2.05882352941176,-4.05882352941176,-2.05882352941176,0,7,6.58823529411765,7.70588235294118,7.35294117647059,6.41176470588235,6.29411764705882,5.94117647058824,6.23529411764706,0.411764705882353,0,4.8933814791525,6.32172377300449,6.43656209081378,4.69494854801782,5.12819014575309,5.13196227472323,4.62442827855057
"1189",1343,94,1,1,4,11,11,86,0,0,28,8,25,4,6,8,42,2,6,3,7,7,2,8,8,5,4,4,3,3,9,5,7,9,6,7,4,5,5,20,20,20,10,10,20,1,6,8,8,8,6,6,6,7,2,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5.64705882352941,1.35294117647059,-3.64705882352941,2.35294117647059,2.35294117647059,-0.647058823529412,-1.64705882352941,-1.64705882352941,-2.64705882352941,-2.64705882352941,3.35294117647059,-0.647058823529412,1.35294117647059,3.35294117647059,0.352941176470588,1.35294117647059,-1.64705882352941,-0.647058823529412,8,14,7.41176470588235,7.88235294117647,8,7.64705882352941,7.29411764705882,6.41176470588235,7.52941176470588,0.764705882352941,0.411764705882353,7.70388374153817,7.54275640097038,7.76730550855293,7.84773483833372,7.01150186289308,5.65540057189241,7.16324670866099
"1190",1361,95,2,1,4,13,11,86,0,1,26,8,25,2,7,5,76,1,5,2,7,10,10,6,6,4,3,1,6,4,7,9,5,10,8,10,3,3,6,18,18,18,19,13,14,1,8,8,8,9,6,9,9,8,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.17647058823529,3.82352941176471,3.82352941176471,-0.176470588235294,-0.176470588235294,-2.17647058823529,-3.17647058823529,-5.17647058823529,-0.176470588235294,-2.17647058823529,0.823529411764706,2.82352941176471,-1.17647058823529,3.82352941176471,1.82352941176471,3.82352941176471,-3.17647058823529,-3.17647058823529,7,14,7.29411764705882,7.88235294117647,8,7.58823529411765,7.29411764705882,6.23529411764706,7.35294117647059,0.764705882352941,0.352941176470588,5.74859137319854,6.9635222472776,7.10014791657095,7.35517058568314,6.85856718743467,6.42144968550199,6.22193487102924
"1191",1379,96,3,1,4,1,11,86,0,0,26,5,25,3,3,6,42,1,7,1,2,5,8,7,10,10,8,10,6,8,8,3,8,9,8,7,7,3,7,10,20,20,22,6,22,1,8,8,9,8,7,8,9,7,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7.35294117647059,-2.35294117647059,0.647058823529412,-0.352941176470588,2.64705882352941,2.64705882352941,0.647058823529412,2.64705882352941,-1.35294117647059,0.647058823529412,0.647058823529412,-4.35294117647059,0.647058823529412,1.64705882352941,0.647058823529412,-0.352941176470588,-0.352941176470588,-4.35294117647059,10,14,7.29411764705882,7.88235294117647,7.94117647058824,7.64705882352941,7.23529411764706,6.29411764705882,7.35294117647059,0.764705882352941,0.529411764705882,7.27705544605878,7.51871757557293,7.67368821690178,8.08441470726634,7.28656413512111,5.70658600200144,7.76430563310419
"1192",1397,97,4,1,4,7,11,86,1,1,29,10,25,2,4,1,35,2,5,2,2,6,8,8,3,3,3,6,1,5,8,3,2,7,3,7,3,5,5,50,7,20,23,0,0,1,8,8,8,8,8,7,7,7,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.76470588235294,1.23529411764706,3.23529411764706,3.23529411764706,-1.76470588235294,-1.76470588235294,-1.76470588235294,1.23529411764706,-3.76470588235294,0.235294117647059,3.23529411764706,-1.76470588235294,-2.76470588235294,2.23529411764706,-1.76470588235294,2.23529411764706,-1.76470588235294,0.235294117647059,9,14,7.29411764705882,7.88235294117647,8,7.64705882352941,7.17647058823529,6.35294117647059,7.47058823529412,0.764705882352941,0.470588235294118,6.81229659995708,7.5783789524866,7.7654632096647,7.16955762845893,7.52308659543462,6.95434713405918,6.74532707129221
"1193",1415,98,5,1,4,16,11,86,0,1,39,11,25,2,1,1,51,4,4,2,2,8,8,8,7,3,3,5,1,7,7,3,7,8,6,8,2,7,5,40,20,15,20,0,5,1,10,10,10,10,7,10,10,4,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5.76470588235294,2.23529411764706,2.23529411764706,2.23529411764706,1.23529411764706,-2.76470588235294,-2.76470588235294,-0.764705882352941,-4.76470588235294,1.23529411764706,1.23529411764706,-2.76470588235294,1.23529411764706,2.23529411764706,0.235294117647059,2.23529411764706,-3.76470588235294,1.23529411764706,18,14,7.17647058823529,7.76470588235294,7.88235294117647,7.52941176470588,7.23529411764706,6.17647058823529,7.29411764705882,0.764705882352941,1,9.81952222786189,9.86849861488695,9.80632432163847,7.87040424597395,7.26152159008526,10,9.46498641378558
"1194",1433,99,6,1,4,4,11,86,0,1,28,1,25,2,1,1,55,3,3,2,1,5,5,5,8,10,10,5,5,9,6,6,10,10,10,10,8,5,8,30,30,20,10,10,0,0,5,8,7,4,8,5,6,8,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.47058823529412,-2.47058823529412,-2.47058823529412,-2.47058823529412,0.529411764705882,2.52941176470588,2.52941176470588,-2.47058823529412,-2.47058823529412,1.52941176470588,-1.47058823529412,-1.47058823529412,2.52941176470588,2.52941176470588,2.52941176470588,2.52941176470588,0.529411764705882,-2.47058823529412,9,14,7.47058823529412,7.88235294117647,8.05882352941176,7.88235294117647,7.17647058823529,6.47058823529412,7.52941176470588,0.823529411764706,0.529411764705882,6.61585011030292,7.406754021155,7.93288986126182,7.17903442209809,6.96431460308664,5.07617747767678,8.00426255923054
"1195",1451,100,7,1,4,17,11,86,1,0,30,8,25,6,8,9,42,1,3,2,2,5,4,6,7,6,6,2,2,4,6,5,7,7,3,7,6,2,5,20,25,25,15,5,10,1,8,10,9,9,7,8,8,3,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,-1,1,2,1,1,-3,-3,-1,1,0,2,2,-2,2,1,-3,6,14,7.29411764705882,7.76470588235294,7.94117647058824,7.58823529411765,7.23529411764706,6.29411764705882,7.41176470588235,0.764705882352941,0.294117647058824,7.18074889687803,8.14820936299017,8.65422536759875,8.67058324714313,7.76971921351876,6.64016567551006,7.5465537875339
"1196",1469,101,8,1,4,2,11,86,0,0,22,8,25,4,3,2,42,3,4,3,7,9,9,7,9,9,9,8,8,9,8,7,9,8,7,8,8,4,7,40,8,10,12,10,20,1,9,8,8,9,7,6,9,6,2,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,1,1,-1,1,1,1,0,0,1,0,-1,1,0,-1,0,0,-4,13,14,7.23529411764706,7.88235294117647,8,7.58823529411765,7.23529411764706,6.41176470588235,7.35294117647059,0.764705882352941,0.705882352941177,7.92521841200741,7.97674741466699,8.0029648935924,7.9841004902678,7.32270395388548,7.93340761991426,7.8916883242246
