"","X","iid","id","gender","wave","order","partner","pid","match","samerace","age","field_cd","tuition","race","imprace","imprelig","income","goal","date","go_out","career_c","sportsAct","tvsportsAct","exerciseAct","diningAct","museumsAct","artAct","hikingAct","gamingAct","clubbingAct","readingAct","tvAct","theaterAct","moviesAct","concertsAct","musicAct","shoppingAct","yogaAct","exphappy","attrPref","sincPref","intelPref","funPref","ambPref","sharPref","dec","attrRating","sincRating","intelRating","funRating","ambRating","sharRating","likeRating","prob","met","goalMeetNew","goalFunNight","goalOther","goalGetDate","goalSeriousRel","goalSayDid","date7","date5","date3","date4","date6","date1","date2","raceAsian","raceWhite","rateOther","raceLatino","raceBlack","go_out1","go_out4","go_out2","go_out3","go_out7","go_out5","go_out6","fieldLaw","fieldMath","fieldPoliSci","fieldBusiness","fieldEngin","fieldAcademia","fieldSocialSci","fieldSocialWork","fieldUndecided","fieldMedicine","fieldHistReligPhil","fieldEnglish","fieldScience","fieldFilm","fieldLanguages","fieldArts","fieldArch","fieldOther","careerCreative","careerLaw","careerInternational","careerAcademic","careerFinance","careerUndecided","careerEngineer","careerPsychology","careerMedicine","careerSports","careerSocialWork","careerRealEstate","careerOther","careerSpeech","careerArch","careerPolitics","careerJourn","activityAvg","sportsActAdj","tvsportsActAdj","exerciseActAdj","diningActAdj","museumsActAdj","artActAdj","hikingActAdj","gamingActAdj","clubbingActAdj","readingActAdj","tvActAdj","theaterActAdj","moviesActAdj","concertsActAdj","musicActAdj","shoppingActAdj","yogaActAdj","raterDecSum","decSum","attrRatingAvg","sincRatingAvg","intelRatingAvg","funRatingAvg","ambRatingAvg","sharRatingAvg","likeRatingAvg","decAvg","raterDecAvg","attrRatingGuess","sincRatingGuess","intelRatingGuess","funRatingGuess","ambRatingGuess","sharRatingGuess","likeRatingGuess"
"1432",1176,85,10,0,4,17,6,99,0,1,30,11,25,2,3,5,25,2,6,4,9,2,3,4,9,8,6,8,4,7,8,4,6,7,5,8,5,3,4,20,25,15,15,15,10,1,8,7,7,6,6,5,7,6,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.70588235294118,-3.70588235294118,-2.70588235294118,-1.70588235294118,3.29411764705882,2.29411764705882,0.294117647058823,2.29411764705882,-1.70588235294118,1.29411764705882,2.29411764705882,-1.70588235294118,0.294117647058823,1.29411764705882,-0.705882352941177,2.29411764705882,-0.705882352941177,-2.70588235294118,4,17,7.82352941176471,7.70588235294118,7.94117647058824,7.58823529411765,7.70588235294118,7.29411764705882,7.52941176470588,0.941176470588235,0.176470588235294,8.36489406178589,7.54486181686901,7.3617204165289,6.58512962539685,6.8311592288994,5.50643030514111,6.75538155274211
"1433",1194,86,11,0,4,4,6,99,0,1,22,3,25,2,1,1,55,2,7,1,2,2,2,1,4,7,7,2,1,6,4,7,5,10,10,10,2,2,6,15,20,20,20,5,20,1,7,6,6,5,5,5,6,5,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.82352941176471,-2.82352941176471,-2.82352941176471,-3.82352941176471,-0.823529411764706,2.17647058823529,2.17647058823529,-2.82352941176471,-3.82352941176471,1.17647058823529,-0.823529411764706,2.17647058823529,0.176470588235294,5.17647058823529,5.17647058823529,5.17647058823529,-2.82352941176471,-2.82352941176471,10,17,7.88235294117647,7.76470588235294,8,7.64705882352941,7.76470588235294,7.29411764705882,7.58823529411765,0.941176470588235,0.529411764705882,9.17750895249084,7.43002869104472,7.27560401332331,7.29622969766039,7.04731501482282,7.36854891908047,8.16613228251619
"1434",1212,87,12,0,4,6,6,99,1,1,23,11,25,2,8,10,42,1,3,2,9,10,5,10,8,7,7,8,4,9,9,6,7,10,9,10,7,9,4,15,15,20,15,15,20,1,8,8,7,7,8,7,6,8,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.94117647058824,2.05882352941176,-2.94117647058824,2.05882352941176,0.0588235294117645,-0.941176470588236,-0.941176470588236,0.0588235294117645,-3.94117647058824,1.05882352941176,1.05882352941176,-1.94117647058824,-0.941176470588236,2.05882352941176,1.05882352941176,2.05882352941176,-0.941176470588236,1.05882352941176,2,17,7.82352941176471,7.64705882352941,7.94117647058824,7.52941176470588,7.58823529411765,7.17647058823529,7.58823529411765,0.941176470588235,0.0588235294117647,5.8133425576757,6.0123761241014,6.52183343643576,7.43156212411443,7.16931354640822,5.81741350252913,5.52211668397725
"1435",1230,88,13,0,4,5,6,99,0,1,23,11,25,2,8,7,10,1,4,4,9,8,7,10,7,7,7,8,6,6,10,8,9,10,8,10,9,3,5,15,15,20,15,20,15,1,8,10,10,8,10,8,10,8,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.82352941176471,0.176470588235294,-0.823529411764706,2.17647058823529,-0.823529411764706,-0.823529411764706,-0.823529411764706,0.176470588235294,-1.82352941176471,-1.82352941176471,2.17647058823529,0.176470588235294,1.17647058823529,2.17647058823529,0.176470588235294,2.17647058823529,1.17647058823529,-4.82352941176471,1,17,7.82352941176471,7.52941176470588,7.76470588235294,7.47058823529412,7.47058823529412,7.11764705882353,7.35294117647059,0.941176470588235,0,6.80458772188549,9.18253910547357,9.75314778118796,7.36446784190759,9.54515888211789,7.61110647145556,7.20672474429949
"1436",1248,89,14,0,4,18,6,99,1,1,27,8,25,2,3,2,42,1,7,3,2,2,2,2,10,8,8,7,8,9,8,1,9,8,8,9,4,2,5,25,15,20,20,20,0,1,9,9,9,9,9,9,9,10,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6.17647058823529,-4.17647058823529,-4.17647058823529,-4.17647058823529,3.82352941176471,1.82352941176471,1.82352941176471,0.823529411764706,1.82352941176471,2.82352941176471,1.82352941176471,-5.17647058823529,2.82352941176471,1.82352941176471,1.82352941176471,2.82352941176471,-2.17647058823529,-4.17647058823529,3,17,7.76470588235294,7.58823529411765,7.82352941176471,7.41176470588235,7.52941176470588,7.05882352941176,7.41176470588235,0.941176470588235,0.117647058823529,8.9752447736993,9.09979113116834,9.15067344166654,8.57932633970296,8.07200996523788,7.14457561941928,8.80899424845343
"1437",1266,90,15,0,4,1,6,99,0,0,23,10,25,4,4,1,42,2,7,7,10,8,9,6,5,8,9,6,3,1,10,6,7,8,7,6,4,1,5,15,21,18,18,10,18,1,7,8,7,6,5,4,7,4,2,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.11764705882353,1.88235294117647,2.88235294117647,-0.117647058823529,-1.11764705882353,1.88235294117647,2.88235294117647,-0.117647058823529,-3.11764705882353,-5.11764705882353,3.88235294117647,-0.117647058823529,0.882352941176471,1.88235294117647,0.882352941176471,-0.117647058823529,-2.11764705882353,-5.11764705882353,9,17,7.88235294117647,7.64705882352941,7.94117647058824,7.58823529411765,7.76470588235294,7.35294117647059,7.52941176470588,0.941176470588235,0.470588235294118,7.99680795681962,7.5890006956091,7.33946484219706,7.54256037649916,6.97987131698247,6.76604890154611,7.30927797709745
"1438",1284,91,16,0,4,8,6,99,1,0,25,1,25,6,6,8,40,1,3,2,1,4,2,5,7,7,5,7,3,5,7,7,10,8,8,7,6,2,5,15,3,50,20,2,10,1,8,7,8,8,8,6,8,6,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.88235294117647,-1.88235294117647,-3.88235294117647,-0.882352941176471,1.11764705882353,1.11764705882353,-0.882352941176471,1.11764705882353,-2.88235294117647,-0.882352941176471,1.11764705882353,1.11764705882353,4.11764705882353,2.11764705882353,2.11764705882353,1.11764705882353,0.117647058823529,-3.88235294117647,9,17,7.82352941176471,7.70588235294118,7.88235294117647,7.47058823529412,7.58823529411765,7.23529411764706,7.47058823529412,0.941176470588235,0.470588235294118,8.3782151688884,7.51467149927456,8.1031837366876,7.92618850805479,7.65739494807268,7.58980690399027,7.61691863634953
"1439",1302,92,17,0,4,14,6,99,1,1,29,9,25,2,1,2,21,5,6,1,7,7,2,8,10,9,9,9,2,9,10,4,10,10,8,10,6,9,5,10,20,20,20,20,10,1,10,10,9,10,9,9,9,9,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7.76470588235294,-0.764705882352941,-5.76470588235294,0.235294117647059,2.23529411764706,1.23529411764706,1.23529411764706,1.23529411764706,-5.76470588235294,1.23529411764706,2.23529411764706,-3.76470588235294,2.23529411764706,2.23529411764706,0.235294117647059,2.23529411764706,-1.76470588235294,1.23529411764706,8,17,7.70588235294118,7.52941176470588,7.82352941176471,7.35294117647059,7.52941176470588,7.05882352941176,7.41176470588235,0.941176470588235,0.411764705882353,8.49750052437505,8.21602266450612,9.07561990931188,7.82534806621353,8.73317990806201,7.63512079331976,7.61585603629913
"1440",1320,93,18,0,4,15,6,99,0,1,29,5,25,2,2,2,42,1,5,1,2,3,2,6,10,7,6,8,7,8,7,5,8,8,6,5,7,6,6,14,20,18,24,18,6,1,7,6,7,7,7,6,7,5,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6.41176470588235,-3.41176470588235,-4.41176470588235,-0.411764705882353,3.58823529411765,0.588235294117647,-0.411764705882353,1.58823529411765,0.588235294117647,1.58823529411765,0.588235294117647,-1.41176470588235,1.58823529411765,1.58823529411765,-0.411764705882353,-1.41176470588235,0.588235294117647,-0.411764705882353,7,17,7.88235294117647,7.76470588235294,7.94117647058824,7.52941176470588,7.64705882352941,7.23529411764706,7.52941176470588,0.941176470588235,0.352941176470588,8.9405902261433,7.37096159028146,7.48561973133832,7.69148637345352,7.46616597516093,7.68510880567638,8.4333524880534
"1441",1015,76,1,0,4,15,7,100,0,0,34,6,25,2,5,7,38,2,7,2,2,1,7,6,8,8,8,5,1,7,7,4,8,8,8,7,7,7,6,10,10,30,20,10,20,0,1,10,7,7,7,6,1,1,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6.29411764705882,-5.29411764705882,0.705882352941177,-0.294117647058823,1.70588235294118,1.70588235294118,1.70588235294118,-1.29411764705882,-5.29411764705882,0.705882352941177,0.705882352941177,-2.29411764705882,1.70588235294118,1.70588235294118,1.70588235294118,0.705882352941177,0.705882352941177,0.705882352941177,10,5,4.76470588235294,7.82352941176471,8,5.82352941176471,7.52941176470588,5.70588235294118,6.08823529411765,0.294117647058824,0.588235294117647,3.50046450705965,7.48653826332607,7.20285741669569,5.69858496962609,7.53740035392846,6.05601929249463,4.40896134722197
"1442",1033,77,2,0,4,2,7,100,0,0,22,11,25,2,2,2,46,1,4,2,11,7,1,10,9,9,9,8,3,6,6,6,8,8,10,10,7,9,6,15,20,20,20,15,10,0,4,6,6,4,7,6,4,7,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7.41176470588235,-0.411764705882353,-6.41176470588235,2.58823529411765,1.58823529411765,1.58823529411765,1.58823529411765,0.588235294117647,-4.41176470588235,-1.41176470588235,-1.41176470588235,-1.41176470588235,0.588235294117647,0.588235294117647,2.58823529411765,2.58823529411765,-0.411764705882353,1.58823529411765,10,5,4.58823529411765,8.05882352941176,8.05882352941176,6,7.52941176470588,5.70588235294118,5.91176470588235,0.294117647058824,0.588235294117647,5.2035308363733,7.6808989444465,7.77417877378015,6.61036622107778,7.37185688152103,6.16341243177508,6.2455912602441
"1443",1051,78,3,0,4,8,7,100,0,0,23,11,25,3,1,4,30,2,7,3,11,5,1,7,7,9,5,9,1,3,9,3,9,9,9,7,5,10,7,10,25,20,10,20,15,0,2,9,9,4,7,6,5,1,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6.35294117647059,-1.35294117647059,-5.35294117647059,0.647058823529412,0.647058823529412,2.64705882352941,-1.35294117647059,2.64705882352941,-5.35294117647059,-3.35294117647059,2.64705882352941,-3.35294117647059,2.64705882352941,2.64705882352941,2.64705882352941,0.647058823529412,-1.35294117647059,3.64705882352941,6,5,4.70588235294118,7.88235294117647,7.88235294117647,6,7.52941176470588,5.70588235294118,5.85294117647059,0.294117647058824,0.352941176470588,4.40871561114651,8.09452111627494,8.84640712409232,5.0636260517509,8.52340067989779,5.14056841200543,6.66010386173386
"1444",1069,79,4,0,4,7,7,100,0,0,26,5,25,4,8,8,42,2,7,1,5,2,3,2,10,10,10,2,1,7,4,4,9,9,8,8,3,3,5,10,20,15,20,20,15,0,4,6,6,6,6,4,5,5,2,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5.58823529411765,-3.58823529411765,-2.58823529411765,-3.58823529411765,4.41176470588235,4.41176470588235,4.41176470588235,-3.58823529411765,-4.58823529411765,1.41176470588235,-1.58823529411765,-1.58823529411765,3.41176470588235,3.41176470588235,2.41176470588235,2.41176470588235,-2.58823529411765,-2.58823529411765,5,5,4.58823529411765,8.05882352941176,8.05882352941176,5.88235294117647,7.58823529411765,5.82352941176471,5.85294117647059,0.294117647058824,0.294117647058824,4.19289612459322,6.47688124772202,6.48070925435248,5.08575310986033,6.03351628739796,5.26850299920707,5.49727932476082
"1445",1087,80,5,0,4,6,7,100,0,0,27,10,25,4,3,1,42,1,5,4,2,8,3,7,5,5,4,3,1,5,10,9,7,7,7,7,9,2,7,10,20,20,10,20,20,0,6,8,8,7,8,7,7,7,2,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5.82352941176471,2.17647058823529,-2.82352941176471,1.17647058823529,-0.823529411764706,-0.823529411764706,-1.82352941176471,-2.82352941176471,-4.82352941176471,-0.823529411764706,4.17647058823529,3.17647058823529,1.17647058823529,1.17647058823529,1.17647058823529,1.17647058823529,3.17647058823529,-3.82352941176471,8,5,4.47058823529412,7.94117647058824,7.94117647058824,5.82352941176471,7.47058823529412,5.64705882352941,5.73529411764706,0.294117647058824,0.470588235294118,5.63223329915681,8.39301463862849,8.32244731645869,6.76468163221921,8.14442078759585,6.91881785520949,6.98050456163283
"1446",1105,81,6,0,4,11,7,100,0,0,28,6,25,2,6,9,28,5,5,2,6,6,2,7,9,9,7,7,1,7,7,7,9,9,7,7,7,4,5,10,10,20,20,20,20,0,3,8,8,6,7,5,7,8,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.58823529411765,-0.588235294117647,-4.58823529411765,0.411764705882353,2.41176470588235,2.41176470588235,0.411764705882353,0.411764705882353,-5.58823529411765,0.411764705882353,0.411764705882353,0.411764705882353,2.41176470588235,2.41176470588235,0.411764705882353,0.411764705882353,0.411764705882353,-2.58823529411765,3,5,4.64705882352941,7.94117647058824,7.94117647058824,5.88235294117647,7.52941176470588,5.76470588235294,5.73529411764706,0.294117647058824,0.176470588235294,3.97289705645745,8.15736060363441,8.39586777909094,5.83917608286552,7.3730380599971,5.77324421771656,6.22239109479274
"1447",1123,82,7,0,4,16,7,100,0,1,25,9,25,6,2,7,26,1,3,2,2,5,5,5,8,9,10,9,1,7,8,6,8,8,8,9,6,7,7,20,20,20,20,10,10,1,5,10,10,9,10,8,9,8,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,-2,-2,-2,1,2,3,2,-6,0,1,-1,1,1,1,2,-1,0,7,5,4.52941176470588,7.82352941176471,7.82352941176471,5.70588235294118,7.35294117647059,5.58823529411765,5.61764705882353,0.235294117647059,0.352941176470588,5.03584869376899,9.39973244734156,9.09727847394229,7.07573050081287,8.41419303077797,6.91671270638492,7.38923315779482
"1448",1141,83,8,0,4,4,7,100,0,0,35,8,25,3,1,5,42,2,6,1,7,5,1,3,5,7,8,3,1,6,8,3,7,8,7,8,4,7,6,10,32,20,12,11,15,0,4,8,7,4,5,3,4,2,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5.35294117647059,-0.352941176470588,-4.35294117647059,-2.35294117647059,-0.352941176470588,1.64705882352941,2.64705882352941,-2.35294117647059,-4.35294117647059,0.647058823529412,2.64705882352941,-2.35294117647059,1.64705882352941,2.64705882352941,1.64705882352941,2.64705882352941,-1.35294117647059,1.64705882352941,2,5,4.58823529411765,7.94117647058824,8,6,7.64705882352941,5.88235294117647,5.91176470588235,0.294117647058824,0.117647058823529,4.38051157248383,8.06617565429264,8.19837179246957,6.30149498065013,7.53818126888259,6.80486153097249,5.38079638960227
"1449",1159,84,9,0,4,5,7,100,0,0,32,10,25,3,1,1,42,2,4,1,4,7,1,9,9,9,9,3,1,9,9,1,9,10,9,9,5,5,7,30,30,30,5,0,5,0,2,5,7,4,7,5,3,4,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6.70588235294118,0.294117647058823,-5.70588235294118,2.29411764705882,2.29411764705882,2.29411764705882,2.29411764705882,-3.70588235294118,-5.70588235294118,2.29411764705882,2.29411764705882,-5.70588235294118,2.29411764705882,3.29411764705882,2.29411764705882,2.29411764705882,-1.70588235294118,-1.70588235294118,3,5,4.70588235294118,8.11764705882353,8,6,7.52941176470588,5.76470588235294,5.97058823529412,0.294117647058824,0.176470588235294,3.83191018333145,6.93797547188124,7.12541559952168,5.17150143049201,6.31435814790441,4.75808172750395,5.07367544333226
"1450",1177,85,10,0,4,12,7,100,0,0,30,11,25,2,3,5,25,2,6,4,9,2,3,4,9,8,6,8,4,7,8,4,6,7,5,8,5,3,4,20,25,15,15,15,10,0,5,8,8,5,8,3,7,6,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.70588235294118,-3.70588235294118,-2.70588235294118,-1.70588235294118,3.29411764705882,2.29411764705882,0.294117647058823,2.29411764705882,-1.70588235294118,1.29411764705882,2.29411764705882,-1.70588235294118,0.294117647058823,1.29411764705882,-0.705882352941177,2.29411764705882,-0.705882352941177,-2.70588235294118,4,5,4.52941176470588,7.94117647058824,7.94117647058824,5.94117647058824,7.47058823529412,5.88235294117647,5.73529411764706,0.294117647058824,0.235294117647059,4.96153660683213,7.65748810206193,7.33953662578961,4.7440646802555,6.20389424281807,3.47240745986142,4.77791826568607
"1451",1195,86,11,0,4,17,7,100,1,0,22,3,25,2,1,1,55,2,7,1,2,2,2,1,4,7,7,2,1,6,4,7,5,10,10,10,2,2,6,15,20,20,20,5,20,1,7,6,6,5,5,5,6,5,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.82352941176471,-2.82352941176471,-2.82352941176471,-3.82352941176471,-0.823529411764706,2.17647058823529,2.17647058823529,-2.82352941176471,-3.82352941176471,1.17647058823529,-0.823529411764706,2.17647058823529,0.176470588235294,5.17647058823529,5.17647058823529,5.17647058823529,-2.82352941176471,-2.82352941176471,10,5,4.41176470588235,8.05882352941176,8.05882352941176,5.94117647058824,7.64705882352941,5.76470588235294,5.79411764705882,0.235294117647059,0.529411764705882,5.38018234924677,7.64888815350858,7.27367863933539,5.86670860321527,6.90464374844947,5.86801107730652,6.36272012703608
"1452",1213,87,12,0,4,1,7,100,0,0,23,11,25,2,8,10,42,1,3,2,9,10,5,10,8,7,7,8,4,9,9,6,7,10,9,10,7,9,4,15,15,20,15,15,20,0,3,10,9,5,9,5,4,9,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.94117647058824,2.05882352941176,-2.94117647058824,2.05882352941176,0.0588235294117645,-0.941176470588236,-0.941176470588236,0.0588235294117645,-3.94117647058824,1.05882352941176,1.05882352941176,-1.94117647058824,-0.941176470588236,2.05882352941176,1.05882352941176,2.05882352941176,-0.941176470588236,1.05882352941176,2,5,4.64705882352941,7.82352941176471,7.88235294117647,5.94117647058824,7.41176470588235,5.76470588235294,5.91176470588235,0.294117647058824,0.117647058823529,2.61164460453851,5.94689009568807,6.26551299718978,5.39391292854224,6.94602459143473,4.52763383504817,3.27376630076938
"1453",1231,88,13,0,4,18,7,100,0,0,23,11,25,2,8,7,10,1,4,4,9,8,7,10,7,7,7,8,6,6,10,8,9,10,8,10,9,3,5,15,15,20,15,20,15,0,4,10,10,6,10,9,7,8,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.82352941176471,0.176470588235294,-0.823529411764706,2.17647058823529,-0.823529411764706,-0.823529411764706,-0.823529411764706,0.176470588235294,-1.82352941176471,-1.82352941176471,2.17647058823529,0.176470588235294,1.17647058823529,2.17647058823529,0.176470588235294,2.17647058823529,1.17647058823529,-4.82352941176471,1,5,4.58823529411765,7.82352941176471,7.82352941176471,5.88235294117647,7.35294117647059,5.52941176470588,5.73529411764706,0.294117647058824,0.0588235294117647,3.24900588816153,9.41710081749268,9.74918131680882,5.53517075265435,9.09661119822388,5.66147516008059,5.78091657936559
"1454",1249,89,14,0,4,13,7,100,0,0,27,8,25,2,3,2,42,1,7,3,2,2,2,2,10,8,8,7,8,9,8,1,9,8,8,9,4,2,5,25,15,20,20,20,0,1,8,9,10,10,9,9,10,10,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6.17647058823529,-4.17647058823529,-4.17647058823529,-4.17647058823529,3.82352941176471,1.82352941176471,1.82352941176471,0.823529411764706,1.82352941176471,2.82352941176471,1.82352941176471,-5.17647058823529,2.82352941176471,1.82352941176471,1.82352941176471,2.82352941176471,-2.17647058823529,-4.17647058823529,3,5,4.35294117647059,7.88235294117647,7.82352941176471,5.64705882352941,7.41176470588235,5.52941176470588,5.55882352941176,0.235294117647059,0.117647058823529,5.78373153973732,9.27972284033125,9.0475727093253,6.89374718108762,8.01705765313587,5.71057459943094,6.72636465092501
"1455",1267,90,15,0,4,14,7,100,0,0,23,10,25,4,4,1,42,2,7,7,10,8,9,6,5,8,9,6,3,1,10,6,7,8,7,6,4,1,5,15,21,18,18,10,18,1,5,8,8,6,7,4,6,1,2,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.11764705882353,1.88235294117647,2.88235294117647,-0.117647058823529,-1.11764705882353,1.88235294117647,2.88235294117647,-0.117647058823529,-3.11764705882353,-5.11764705882353,3.88235294117647,-0.117647058823529,0.882352941176471,1.88235294117647,0.882352941176471,-0.117647058823529,-2.11764705882353,-5.11764705882353,9,5,4.52941176470588,7.94117647058824,7.94117647058824,5.88235294117647,7.52941176470588,5.82352941176471,5.79411764705882,0.235294117647059,0.470588235294118,4.84080686598357,7.76646186165965,7.29924576624628,5.62925935645119,6.76602858637374,5.42594924564832,5.71479855847412
"1456",1285,91,16,0,4,3,7,100,0,1,25,1,25,6,6,8,40,1,3,2,1,4,2,5,7,7,5,7,3,5,7,7,10,8,8,7,6,2,5,15,3,50,20,2,10,0,6,7,8,7,7,6,6,2,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.88235294117647,-1.88235294117647,-3.88235294117647,-0.882352941176471,1.11764705882353,1.11764705882353,-0.882352941176471,1.11764705882353,-2.88235294117647,-0.882352941176471,1.11764705882353,1.11764705882353,4.11764705882353,2.11764705882353,2.11764705882353,1.11764705882353,0.117647058823529,-3.88235294117647,9,5,4.47058823529412,8,7.94117647058824,5.82352941176471,7.52941176470588,5.70588235294118,5.79411764705882,0.294117647058824,0.529411764705882,4.77379161810664,7.88419623109999,8.15686797002514,6.19758299992271,7.61552718263151,5.75653924341933,6.01655003719318
