"","iid","id","gender","wave","round","order","partner","pid","match","sameRace","age","fieldCD","race","imprace","imprelig","goal","date","goOut","careerCD","exphappy","expnum","attrPref","sincPref","intelPref","funPref","ambPref","sharPref","decRating","attrRating","sincRating","intelRating","funRating","ambRating","sharRating","likeRating","probRating","met","youCall","themCall","dateAfter","numDatesAfter"
"2635",195,2,0,9,20,13,7,220,0,0,27,10,2,3,9,1,2,1,2,8,4,15.38,19.23,19.23,19.23,13.46,13.46,0,5,10,9,8,9,6,9,8,2,0,4,1,1
"2636",195,2,0,9,20,20,8,221,0,0,27,10,2,3,9,1,2,1,2,8,4,15.38,19.23,19.23,19.23,13.46,13.46,0,7,8,7,7,8,6,7,5,2,0,4,1,1
"2637",195,2,0,9,20,15,9,222,0,1,27,10,2,3,9,1,2,1,2,8,4,15.38,19.23,19.23,19.23,13.46,13.46,0,4,5,10,5,6,4,5,7,2,0,4,1,1
"2638",195,2,0,9,20,9,10,223,0,1,27,10,2,3,9,1,2,1,2,8,4,15.38,19.23,19.23,19.23,13.46,13.46,0,6,8,10,5,7,6,8,6,2,0,4,1,1
"2639",195,2,0,9,20,7,11,224,0,1,27,10,2,3,9,1,2,1,2,8,4,15.38,19.23,19.23,19.23,13.46,13.46,0,8,8,10,6,7,7,8,7,2,0,4,1,1
"2640",195,2,0,9,20,12,12,225,1,0,27,10,2,3,9,1,2,1,2,8,4,15.38,19.23,19.23,19.23,13.46,13.46,1,6,7,8,9,8,7,8,8,2,0,4,1,1
"2641",195,2,0,9,20,6,13,226,0,1,27,10,2,3,9,1,2,1,2,8,4,15.38,19.23,19.23,19.23,13.46,13.46,1,10,9,9,8,9,6,7,7,2,0,4,1,1
"2642",195,2,0,9,20,3,14,227,0,1,27,10,2,3,9,1,2,1,2,8,4,15.38,19.23,19.23,19.23,13.46,13.46,0,9,7,7,6,6,6,7,8,2,0,4,1,1
"2643",195,2,0,9,20,18,15,228,0,0,27,10,2,3,9,1,2,1,2,8,4,15.38,19.23,19.23,19.23,13.46,13.46,0,8,9,10,5,5,5,6,6,2,0,4,1,1
"2644",195,2,0,9,20,1,16,229,1,1,27,10,2,3,9,1,2,1,2,8,4,15.38,19.23,19.23,19.23,13.46,13.46,1,8,8,9,9,8,6,7,9,2,0,4,1,1
"2645",195,2,0,9,20,10,17,230,0,1,27,10,2,3,9,1,2,1,2,8,4,15.38,19.23,19.23,19.23,13.46,13.46,0,6,7,6,6,6,5,5,8,2,0,4,1,1
"2646",195,2,0,9,20,19,18,231,0,0,27,10,2,3,9,1,2,1,2,8,4,15.38,19.23,19.23,19.23,13.46,13.46,0,6,10,9,8,10,9,9,9,2,0,4,1,1
"2647",195,2,0,9,20,14,19,232,0,1,27,10,2,3,9,1,2,1,2,8,4,15.38,19.23,19.23,19.23,13.46,13.46,0,5,6,7,4,6,4,5,7,2,0,4,1,1
"2648",195,2,0,9,20,16,20,233,1,0,27,10,2,3,9,1,2,1,2,8,4,15.38,19.23,19.23,19.23,13.46,13.46,1,6,9,10,9,8,7,7,7,2,0,4,1,1
"2649",196,3,0,9,20,1,1,214,1,0,25,7,4,1,6,1,1,1,2,6,4,17.65,17.65,17.65,15.69,15.69,15.69,1,5,8,7,9,8,5,6,5,1,NA,NA,NA,NA
"2650",196,3,0,9,20,3,2,215,0,1,25,7,4,1,6,1,1,1,2,6,4,17.65,17.65,17.65,15.69,15.69,15.69,1,5,6,7,6,7,5,6,5,2,NA,NA,NA,NA
"2651",196,3,0,9,20,10,3,216,0,0,25,7,4,1,6,1,1,1,2,6,4,17.65,17.65,17.65,15.69,15.69,15.69,0,2,3,5,5,7,6,7,7,2,NA,NA,NA,NA
"2652",196,3,0,9,20,16,4,217,0,0,25,7,4,1,6,1,1,1,2,6,4,17.65,17.65,17.65,15.69,15.69,15.69,1,6,8,7,6,7,9,8,8,1,NA,NA,NA,NA
"2653",196,3,0,9,20,7,5,218,0,0,25,7,4,1,6,1,1,1,2,6,4,17.65,17.65,17.65,15.69,15.69,15.69,0,2,3,3,2,7,6,2,1,2,NA,NA,NA,NA
"2654",196,3,0,9,20,4,6,219,1,0,25,7,4,1,6,1,1,1,2,6,4,17.65,17.65,17.65,15.69,15.69,15.69,1,6,7,7,7,7,8,7,8,1,NA,NA,NA,NA
"2655",196,3,0,9,20,12,7,220,0,0,25,7,4,1,6,1,1,1,2,6,4,17.65,17.65,17.65,15.69,15.69,15.69,0,4,4,3,3,3,6,2,5,2,NA,NA,NA,NA
"2656",196,3,0,9,20,19,8,221,0,1,25,7,4,1,6,1,1,1,2,6,4,17.65,17.65,17.65,15.69,15.69,15.69,0,3,6,4,3,3,6,3,3,2,NA,NA,NA,NA
"2657",196,3,0,9,20,14,9,222,0,0,25,7,4,1,6,1,1,1,2,6,4,17.65,17.65,17.65,15.69,15.69,15.69,0,2,6,4,2,1,2,2,2,2,NA,NA,NA,NA
"2658",196,3,0,9,20,8,10,223,0,0,25,7,4,1,6,1,1,1,2,6,4,17.65,17.65,17.65,15.69,15.69,15.69,0,2,7,7,5,7,6,3,1,2,NA,NA,NA,NA
"2659",196,3,0,9,20,6,11,224,0,0,25,7,4,1,6,1,1,1,2,6,4,17.65,17.65,17.65,15.69,15.69,15.69,0,2,5,3,2,7,6,1,3,2,NA,NA,NA,NA
"2660",196,3,0,9,20,11,12,225,0,0,25,7,4,1,6,1,1,1,2,6,4,17.65,17.65,17.65,15.69,15.69,15.69,0,3,4,4,4,5,2,2,3,2,NA,NA,NA,NA
"2661",196,3,0,9,20,5,13,226,0,0,25,7,4,1,6,1,1,1,2,6,4,17.65,17.65,17.65,15.69,15.69,15.69,0,5,4,5,5,5,3,3,5,2,NA,NA,NA,NA
"2662",196,3,0,9,20,2,14,227,0,0,25,7,4,1,6,1,1,1,2,6,4,17.65,17.65,17.65,15.69,15.69,15.69,0,5,5,4,2,3,3,3,5,2,NA,NA,NA,NA
"2663",196,3,0,9,20,17,15,228,0,1,25,7,4,1,6,1,1,1,2,6,4,17.65,17.65,17.65,15.69,15.69,15.69,0,2,5,3,2,7,6,1,3,2,NA,NA,NA,NA
"2664",196,3,0,9,20,20,16,229,0,0,25,7,4,1,6,1,1,1,2,6,4,17.65,17.65,17.65,15.69,15.69,15.69,0,3,3,5,3,6,6,3,5,2,NA,NA,NA,NA
"2665",196,3,0,9,20,9,17,230,0,0,25,7,4,1,6,1,1,1,2,6,4,17.65,17.65,17.65,15.69,15.69,15.69,0,2,3,3,3,3,6,3,5,2,NA,NA,NA,NA
"2666",196,3,0,9,20,18,18,231,0,0,25,7,4,1,6,1,1,1,2,6,4,17.65,17.65,17.65,15.69,15.69,15.69,0,3,6,7,8,7,3,4,2,2,NA,NA,NA,NA
"2667",196,3,0,9,20,13,19,232,0,0,25,7,4,1,6,1,1,1,2,6,4,17.65,17.65,17.65,15.69,15.69,15.69,0,3,5,4,3,3,6,3,2,2,NA,NA,NA,NA
"2668",196,3,0,9,20,15,20,233,0,1,25,7,4,1,6,1,1,1,2,6,4,17.65,17.65,17.65,15.69,15.69,15.69,0,2,8,7,3,7,9,4,6,2,NA,NA,NA,NA
"2669",197,4,0,9,20,19,1,214,0,0,24,13,6,2,1,1,4,3,7,3,4,14,18,20,18,16,14,0,7,7,7,7,7,4,4,5,2,NA,NA,NA,NA
"2670",197,4,0,9,20,1,2,215,0,0,24,13,6,2,1,1,4,3,7,3,4,14,18,20,18,16,14,0,8,8,8,8,8,1,4,6,2,NA,NA,NA,NA
"2671",197,4,0,9,20,8,3,216,0,0,24,13,6,2,1,1,4,3,7,3,4,14,18,20,18,16,14,0,7,6,7,7,7,4,4,5,2,NA,NA,NA,NA
"2672",197,4,0,9,20,14,4,217,1,0,24,13,6,2,1,1,4,3,7,3,4,14,18,20,18,16,14,1,8,9,9,7,9,4,7,5,2,NA,NA,NA,NA
"2673",197,4,0,9,20,5,5,218,0,0,24,13,6,2,1,1,4,3,7,3,4,14,18,20,18,16,14,0,7,8,7,6,8,3,4,5,2,NA,NA,NA,NA
"2674",197,4,0,9,20,2,6,219,0,0,24,13,6,2,1,1,4,3,7,3,4,14,18,20,18,16,14,0,7,7,8,6,7,4,4,9,2,NA,NA,NA,NA
"2675",197,4,0,9,20,10,7,220,0,1,24,13,6,2,1,1,4,3,7,3,4,14,18,20,18,16,14,0,7,7,7,7,7,5,4,5,2,NA,NA,NA,NA
"2676",197,4,0,9,20,17,8,221,0,0,24,13,6,2,1,1,4,3,7,3,4,14,18,20,18,16,14,0,7,7,7,7,7,4,4,5,2,NA,NA,NA,NA
"2677",197,4,0,9,20,12,9,222,0,0,24,13,6,2,1,1,4,3,7,3,4,14,18,20,18,16,14,0,7,7,7,7,7,4,4,5,2,NA,NA,NA,NA
"2678",197,4,0,9,20,6,10,223,0,0,24,13,6,2,1,1,4,3,7,3,4,14,18,20,18,16,14,0,7,7,7,7,7,5,5,5,0,NA,NA,NA,NA
"2679",197,4,0,9,20,4,11,224,0,0,24,13,6,2,1,1,4,3,7,3,4,14,18,20,18,16,14,0,8,8,8,7,7,4,5,5,2,NA,NA,NA,NA
"2680",197,4,0,9,20,9,12,225,0,0,24,13,6,2,1,1,4,3,7,3,4,14,18,20,18,16,14,0,7,7,7,7,7,4,4,5,2,NA,NA,NA,NA
"2681",197,4,0,9,20,3,13,226,0,0,24,13,6,2,1,1,4,3,7,3,4,14,18,20,18,16,14,0,7,8,8,8,8,2,6,5,2,NA,NA,NA,NA
"2682",197,4,0,9,20,20,14,227,0,0,24,13,6,2,1,1,4,3,7,3,4,14,18,20,18,16,14,0,7,7,7,7,7,3,5,4,2,NA,NA,NA,NA
"2683",197,4,0,9,20,15,15,228,0,0,24,13,6,2,1,1,4,3,7,3,4,14,18,20,18,16,14,0,7,7,7,7,7,4,5,5,2,NA,NA,NA,NA
"2684",197,4,0,9,20,18,16,229,0,0,24,13,6,2,1,1,4,3,7,3,4,14,18,20,18,16,14,0,7,7,7,7,7,4,4,5,2,NA,NA,NA,NA
"2685",197,4,0,9,20,7,17,230,0,0,24,13,6,2,1,1,4,3,7,3,4,14,18,20,18,16,14,0,7,7,7,6,7,3,4,5,2,NA,NA,NA,NA
"2686",197,4,0,9,20,16,18,231,1,0,24,13,6,2,1,1,4,3,7,3,4,14,18,20,18,16,14,1,10,10,10,10,10,10,10,1,1,NA,NA,NA,NA
"2687",197,4,0,9,20,11,19,232,1,0,24,13,6,2,1,1,4,3,7,3,4,14,18,20,18,16,14,1,10,10,10,10,10,10,10,1,1,NA,NA,NA,NA
"2688",197,4,0,9,20,13,20,233,0,0,24,13,6,2,1,1,4,3,7,3,4,14,18,20,18,16,14,0,7,7,7,7,7,7,5,4,2,NA,NA,NA,NA
"2689",198,5,0,9,20,10,1,214,0,0,23,13,4,8,5,2,2,3,7,6,4,15.38,19.23,17.31,19.23,9.62,19.23,0,4,5,5,5,5,5,4,4,2,0,0,0,0
"2690",198,5,0,9,20,12,2,215,0,1,23,13,4,8,5,2,2,3,7,6,4,15.38,19.23,17.31,19.23,9.62,19.23,0,4,5,5,6,6,5,6,4,2,0,0,0,0
"2691",198,5,0,9,20,19,3,216,0,0,23,13,4,8,5,2,2,3,7,6,4,15.38,19.23,17.31,19.23,9.62,19.23,0,3,4,5,6,6,7,5,4,2,0,0,0,0
"2692",198,5,0,9,20,5,4,217,0,0,23,13,4,8,5,2,2,3,7,6,4,15.38,19.23,17.31,19.23,9.62,19.23,0,6,5,7,5,5,6,4,3,2,0,0,0,0
"2693",198,5,0,9,20,16,5,218,0,0,23,13,4,8,5,2,2,3,7,6,4,15.38,19.23,17.31,19.23,9.62,19.23,0,5,4,5,5,4,5,4,4,2,0,0,0,0
"2694",198,5,0,9,20,13,6,219,0,0,23,13,4,8,5,2,2,3,7,6,4,15.38,19.23,17.31,19.23,9.62,19.23,0,5,4,5,4,4,4,4,4,2,0,0,0,0
"2695",198,5,0,9,20,1,7,220,0,0,23,13,4,8,5,2,2,3,7,6,4,15.38,19.23,17.31,19.23,9.62,19.23,0,3,2,8,4,5,4,2,2,2,0,0,0,0
"2696",198,5,0,9,20,8,8,221,0,1,23,13,4,8,5,2,2,3,7,6,4,15.38,19.23,17.31,19.23,9.62,19.23,0,3,5,6,4,5,5,3,3,2,0,0,0,0
"2697",198,5,0,9,20,3,9,222,0,0,23,13,4,8,5,2,2,3,7,6,4,15.38,19.23,17.31,19.23,9.62,19.23,0,2,3,4,2,3,2,2,2,2,0,0,0,0
"2698",198,5,0,9,20,17,10,223,0,0,23,13,4,8,5,2,2,3,7,6,4,15.38,19.23,17.31,19.23,9.62,19.23,0,4,4,4,4,4,5,4,3,2,0,0,0,0
"2699",198,5,0,9,20,15,11,224,0,0,23,13,4,8,5,2,2,3,7,6,4,15.38,19.23,17.31,19.23,9.62,19.23,0,4,5,5,4,3,3,4,4,2,0,0,0,0
"2700",198,5,0,9,20,20,12,225,0,0,23,13,4,8,5,2,2,3,7,6,4,15.38,19.23,17.31,19.23,9.62,19.23,0,4,6,7,7,6,6,5,4,2,0,0,0,0
"2701",198,5,0,9,20,14,13,226,0,0,23,13,4,8,5,2,2,3,7,6,4,15.38,19.23,17.31,19.23,9.62,19.23,0,8,7,7,6,6,6,6,4,2,0,0,0,0
"2702",198,5,0,9,20,11,14,227,0,0,23,13,4,8,5,2,2,3,7,6,4,15.38,19.23,17.31,19.23,9.62,19.23,0,5,5,5,5,5,5,6,4,1,0,0,0,0
"2703",198,5,0,9,20,6,15,228,0,1,23,13,4,8,5,2,2,3,7,6,4,15.38,19.23,17.31,19.23,9.62,19.23,0,8,8,8,8,8,5,6,6,2,0,0,0,0
"2704",198,5,0,9,20,9,16,229,0,0,23,13,4,8,5,2,2,3,7,6,4,15.38,19.23,17.31,19.23,9.62,19.23,0,6,6,8,6,6,5,6,4,2,0,0,0,0
"2705",198,5,0,9,20,18,17,230,0,0,23,13,4,8,5,2,2,3,7,6,4,15.38,19.23,17.31,19.23,9.62,19.23,0,5,5,5,5,5,6,5,6,2,0,0,0,0
"2706",198,5,0,9,20,7,18,231,0,0,23,13,4,8,5,2,2,3,7,6,4,15.38,19.23,17.31,19.23,9.62,19.23,0,5,5,5,4,4,5,5,4,2,0,0,0,0
"2707",198,5,0,9,20,2,19,232,0,0,23,13,4,8,5,2,2,3,7,6,4,15.38,19.23,17.31,19.23,9.62,19.23,0,4,4,4,4,4,2,2,1,2,0,0,0,0
"2708",198,5,0,9,20,4,20,233,0,1,23,13,4,8,5,2,2,3,7,6,4,15.38,19.23,17.31,19.23,9.62,19.23,0,4,6,6,7,6,5,5,5,2,0,0,0,0
"2709",199,6,0,9,20,15,1,214,0,1,30,7,2,2,1,4,5,3,2,4,4,17.5,17.5,20,12.5,20,12.5,0,2,10,10,5,6,5,7,8,2,1,3,1,1
"2710",199,6,0,9,20,17,2,215,1,0,30,7,2,2,1,4,5,3,2,4,4,17.5,17.5,20,12.5,20,12.5,1,6,6,8,6,8,5,8,8,2,1,3,1,1
"2711",199,6,0,9,20,4,3,216,0,1,30,7,2,2,1,4,5,3,2,4,4,17.5,17.5,20,12.5,20,12.5,0,1,6,6,6,7,2,3,7,2,1,3,1,1
"2712",199,6,0,9,20,10,4,217,1,1,30,7,2,2,1,4,5,3,2,4,4,17.5,17.5,20,12.5,20,12.5,1,9,9,9,8,9,8,6,6,2,1,3,1,1
"2713",199,6,0,9,20,1,5,218,0,1,30,7,2,2,1,4,5,3,2,4,4,17.5,17.5,20,12.5,20,12.5,1,4,9,9,4,9,4,6,8,2,1,3,1,1
"2714",199,6,0,9,20,18,6,219,1,1,30,7,2,2,1,4,5,3,2,4,4,17.5,17.5,20,12.5,20,12.5,1,9,10,10,10,9,10,9,9,2,1,3,1,1
"2715",199,6,0,9,20,6,7,220,0,0,30,7,2,2,1,4,5,3,2,4,4,17.5,17.5,20,12.5,20,12.5,0,2,10,8,10,8,7,8,9,2,1,3,1,1
"2716",199,6,0,9,20,13,8,221,1,0,30,7,2,2,1,4,5,3,2,4,4,17.5,17.5,20,12.5,20,12.5,1,5,10,9,6,9,2,8,9,2,1,3,1,1
"2717",199,6,0,9,20,8,9,222,0,1,30,7,2,2,1,4,5,3,2,4,4,17.5,17.5,20,12.5,20,12.5,0,2,9,9,9,2,2,3,5,2,1,3,1,1
"2718",199,6,0,9,20,2,10,223,0,1,30,7,2,2,1,4,5,3,2,4,4,17.5,17.5,20,12.5,20,12.5,0,2,10,10,5,10,10,9,8,2,1,3,1,1
"2719",199,6,0,9,20,20,11,224,0,1,30,7,2,2,1,4,5,3,2,4,4,17.5,17.5,20,12.5,20,12.5,0,3,10,10,4,10,2,6,6,2,1,3,1,1
"2720",199,6,0,9,20,5,12,225,0,0,30,7,2,2,1,4,5,3,2,4,4,17.5,17.5,20,12.5,20,12.5,1,7,10,8,6,7,2,8,9,2,1,3,1,1
"2721",199,6,0,9,20,19,13,226,1,1,30,7,2,2,1,4,5,3,2,4,4,17.5,17.5,20,12.5,20,12.5,1,8,7,8,8,8,3,8,6,2,1,3,1,1
"2722",199,6,0,9,20,16,14,227,0,1,30,7,2,2,1,4,5,3,2,4,4,17.5,17.5,20,12.5,20,12.5,0,4,10,10,6,8,4,7,8,2,1,3,1,1
"2723",199,6,0,9,20,11,15,228,0,0,30,7,2,2,1,4,5,3,2,4,4,17.5,17.5,20,12.5,20,12.5,0,5,9,9,4,9,4,6,8,2,1,3,1,1
"2724",199,6,0,9,20,14,16,229,0,1,30,7,2,2,1,4,5,3,2,4,4,17.5,17.5,20,12.5,20,12.5,0,2,2,10,6,10,2,3,3,2,1,3,1,1
"2725",199,6,0,9,20,3,17,230,0,1,30,7,2,2,1,4,5,3,2,4,4,17.5,17.5,20,12.5,20,12.5,0,2,4,4,4,10,4,2,8,2,1,3,1,1
"2726",199,6,0,9,20,12,18,231,0,0,30,7,2,2,1,4,5,3,2,4,4,17.5,17.5,20,12.5,20,12.5,0,3,3,3,8,8,2,3,7,2,1,3,1,1
"2727",199,6,0,9,20,7,19,232,0,1,30,7,2,2,1,4,5,3,2,4,4,17.5,17.5,20,12.5,20,12.5,0,2,9,7,2,7,2,2,3,2,1,3,1,1
"2728",199,6,0,9,20,9,20,233,0,0,30,7,2,2,1,4,5,3,2,4,4,17.5,17.5,20,12.5,20,12.5,0,8,10,10,6,8,2,5,9,2,1,3,1,1
"2729",200,7,0,9,20,14,1,214,0,1,25,8,2,1,1,1,7,2,9,5,4,13.21,18.87,18.87,16.98,16.98,15.09,0,7,10,10,7,9,6,8,6,2,NA,NA,NA,NA
"2730",200,7,0,9,20,16,2,215,0,0,25,8,2,1,1,1,7,2,9,5,4,13.21,18.87,18.87,16.98,16.98,15.09,0,6,8,8,8,8,6,8,6,1,NA,NA,NA,NA
"2731",200,7,0,9,20,3,3,216,0,1,25,8,2,1,1,1,7,2,9,5,4,13.21,18.87,18.87,16.98,16.98,15.09,0,3,7,7,6,7,6,6,6,2,NA,NA,NA,NA
"2732",200,7,0,9,20,9,4,217,1,1,25,8,2,1,1,1,7,2,9,5,4,13.21,18.87,18.87,16.98,16.98,15.09,1,8,10,10,8,10,6,8,6,2,NA,NA,NA,NA
"2733",200,7,0,9,20,20,5,218,0,1,25,8,2,1,1,1,7,2,9,5,4,13.21,18.87,18.87,16.98,16.98,15.09,0,6,7,9,5,9,6,7,5,2,NA,NA,NA,NA
"2734",200,7,0,9,20,17,6,219,0,1,25,8,2,1,1,1,7,2,9,5,4,13.21,18.87,18.87,16.98,16.98,15.09,0,7,9,8,8,8,6,8,6,2,NA,NA,NA,NA
"2735",200,7,0,9,20,5,7,220,0,0,25,8,2,1,1,1,7,2,9,5,4,13.21,18.87,18.87,16.98,16.98,15.09,0,6,10,9,7,8,6,8,6,2,NA,NA,NA,NA
"2736",200,7,0,9,20,12,8,221,0,0,25,8,2,1,1,1,7,2,9,5,4,13.21,18.87,18.87,16.98,16.98,15.09,0,7,9,8,7,7,6,7,6,2,NA,NA,NA,NA
"2737",200,7,0,9,20,7,9,222,0,1,25,8,2,1,1,1,7,2,9,5,4,13.21,18.87,18.87,16.98,16.98,15.09,0,3,9,10,4,9,6,7,6,2,NA,NA,NA,NA
"2738",200,7,0,9,20,1,10,223,0,1,25,8,2,1,1,1,7,2,9,5,4,13.21,18.87,18.87,16.98,16.98,15.09,0,6,10,8,7,8,6,8,6,2,NA,NA,NA,NA
"2739",200,7,0,9,20,19,11,224,1,1,25,8,2,1,1,1,7,2,9,5,4,13.21,18.87,18.87,16.98,16.98,15.09,1,7,10,9,7,9,6,8,6,2,NA,NA,NA,NA
"2740",200,7,0,9,20,4,12,225,0,0,25,8,2,1,1,1,7,2,9,5,4,13.21,18.87,18.87,16.98,16.98,15.09,0,7,9,8,7,8,6,8,6,2,NA,NA,NA,NA
"2741",200,7,0,9,20,18,13,226,0,1,25,8,2,1,1,1,7,2,9,5,4,13.21,18.87,18.87,16.98,16.98,15.09,0,7,8,8,7,7,6,7,6,2,NA,NA,NA,NA
"2742",200,7,0,9,20,15,14,227,0,1,25,8,2,1,1,1,7,2,9,5,4,13.21,18.87,18.87,16.98,16.98,15.09,0,7,8,7,7,7,6,7,5,2,NA,NA,NA,NA
"2743",200,7,0,9,20,10,15,228,0,0,25,8,2,1,1,1,7,2,9,5,4,13.21,18.87,18.87,16.98,16.98,15.09,0,5,10,9,6,9,6,7,6,2,NA,NA,NA,NA
"2744",200,7,0,9,20,13,16,229,1,1,25,8,2,1,1,1,7,2,9,5,4,13.21,18.87,18.87,16.98,16.98,15.09,1,7,10,8,9,7,8,6,2,2,NA,NA,NA,NA
"2745",200,7,0,9,20,2,17,230,0,1,25,8,2,1,1,1,7,2,9,5,4,13.21,18.87,18.87,16.98,16.98,15.09,0,8,7,7,7,6,6,6,2,2,NA,NA,NA,NA
"2746",200,7,0,9,20,11,18,231,0,0,25,8,2,1,1,1,7,2,9,5,4,13.21,18.87,18.87,16.98,16.98,15.09,0,5,7,8,7,7,6,7,4,2,NA,NA,NA,NA
"2747",200,7,0,9,20,6,19,232,0,1,25,8,2,1,1,1,7,2,9,5,4,13.21,18.87,18.87,16.98,16.98,15.09,0,5,9,7,5,8,6,7,6,2,NA,NA,NA,NA
"2748",200,7,0,9,20,8,20,233,0,0,25,8,2,1,1,1,7,2,9,5,4,13.21,18.87,18.87,16.98,16.98,15.09,0,6,7,7,7,7,6,6,5,0,NA,NA,NA,NA
"2749",201,8,0,9,20,5,1,214,0,1,25,8,2,8,8,1,4,2,7,2,4,15.38,17.31,17.31,17.31,17.31,15.38,0,7,7,8,7,8,6,7,5,2,0,1,0,NA
"2750",201,8,0,9,20,7,2,215,0,0,25,8,2,8,8,1,4,2,7,2,4,15.38,17.31,17.31,17.31,17.31,15.38,0,7,8,8,8,8,7,7,6,2,0,1,0,NA
"2751",201,8,0,9,20,14,3,216,0,1,25,8,2,8,8,1,4,2,7,2,4,15.38,17.31,17.31,17.31,17.31,15.38,0,3,8,8,7,7,6,6,6,2,0,1,0,NA
"2752",201,8,0,9,20,20,4,217,0,1,25,8,2,8,8,1,4,2,7,2,4,15.38,17.31,17.31,17.31,17.31,15.38,1,7,8,10,7,9,6,6,5,2,0,1,0,NA
"2753",201,8,0,9,20,11,5,218,0,1,25,8,2,8,8,1,4,2,7,2,4,15.38,17.31,17.31,17.31,17.31,15.38,0,2,8,7,1,7,1,1,1,2,0,1,0,NA
"2754",201,8,0,9,20,8,6,219,0,1,25,8,2,8,8,1,4,2,7,2,4,15.38,17.31,17.31,17.31,17.31,15.38,0,7,7,7,7,7,6,4,5,2,0,1,0,NA
"2755",201,8,0,9,20,16,7,220,0,0,25,8,2,8,8,1,4,2,7,2,4,15.38,17.31,17.31,17.31,17.31,15.38,0,3,8,8,3,8,3,4,3,2,0,1,0,NA
"2756",201,8,0,9,20,3,8,221,0,0,25,8,2,8,8,1,4,2,7,2,4,15.38,17.31,17.31,17.31,17.31,15.38,0,7,7,7,7,7,6,6,6,2,0,1,0,NA
"2757",201,8,0,9,20,18,9,222,0,1,25,8,2,8,8,1,4,2,7,2,4,15.38,17.31,17.31,17.31,17.31,15.38,0,1,7,7,1,7,6,2,5,2,0,1,0,NA
"2758",201,8,0,9,20,12,10,223,0,1,25,8,2,8,8,1,4,2,7,2,4,15.38,17.31,17.31,17.31,17.31,15.38,0,6,8,9,7,9,6,7,5,2,0,1,0,NA
"2759",201,8,0,9,20,10,11,224,0,1,25,8,2,8,8,1,4,2,7,2,4,15.38,17.31,17.31,17.31,17.31,15.38,0,4,7,8,7,7,6,5,4,2,0,1,0,NA
"2760",201,8,0,9,20,15,12,225,0,0,25,8,2,8,8,1,4,2,7,2,4,15.38,17.31,17.31,17.31,17.31,15.38,0,5,8,8,7,9,6,6,5,2,0,1,0,NA
"2761",201,8,0,9,20,9,13,226,0,1,25,8,2,8,8,1,4,2,7,2,4,15.38,17.31,17.31,17.31,17.31,15.38,1,9,7,8,7,9,9,8,6,2,0,1,0,NA
"2762",201,8,0,9,20,6,14,227,0,1,25,8,2,8,8,1,4,2,7,2,4,15.38,17.31,17.31,17.31,17.31,15.38,0,6,7,7,7,7,6,6,5,2,0,1,0,NA
"2763",201,8,0,9,20,1,15,228,0,0,25,8,2,8,8,1,4,2,7,2,4,15.38,17.31,17.31,17.31,17.31,15.38,0,5,8,8,4,7,6,5,5,2,0,1,0,NA
"2764",201,8,0,9,20,4,16,229,0,1,25,8,2,8,8,1,4,2,7,2,4,15.38,17.31,17.31,17.31,17.31,15.38,0,7,7,8,7,7,6,7,6,2,0,1,0,NA
"2765",201,8,0,9,20,13,17,230,1,1,25,8,2,8,8,1,4,2,7,2,4,15.38,17.31,17.31,17.31,17.31,15.38,1,8,8,8,9,9,8,8,8,2,0,1,0,NA
"2766",201,8,0,9,20,2,18,231,0,0,25,8,2,8,8,1,4,2,7,2,4,15.38,17.31,17.31,17.31,17.31,15.38,0,8,8,8,7,8,3,6,4,2,0,1,0,NA
"2767",201,8,0,9,20,17,19,232,0,1,25,8,2,8,8,1,4,2,7,2,4,15.38,17.31,17.31,17.31,17.31,15.38,0,4,8,8,4,7,6,5,6,2,0,1,0,NA
"2768",201,8,0,9,20,19,20,233,0,0,25,8,2,8,8,1,4,2,7,2,4,15.38,17.31,17.31,17.31,17.31,15.38,0,4,8,8,3,8,6,6,5,2,0,1,0,NA
"2769",202,9,0,9,20,8,1,214,0,1,22,2,2,8,5,2,6,2,2,3,4,15.38,19.23,19.23,19.23,15.38,11.54,0,7,9,8,8,7,5,8,7,2,1,1,1,2
"2770",202,9,0,9,20,10,2,215,0,0,22,2,2,8,5,2,6,2,2,3,4,15.38,19.23,19.23,19.23,15.38,11.54,0,7,8,7,8,9,7,8,5,2,1,1,1,2
"2771",202,9,0,9,20,17,3,216,0,1,22,2,2,8,5,2,6,2,2,3,4,15.38,19.23,19.23,19.23,15.38,11.54,0,5,8,7,8,9,7,6,6,2,1,1,1,2
"2772",202,9,0,9,20,3,4,217,1,1,22,2,2,8,5,2,6,2,2,3,4,15.38,19.23,19.23,19.23,15.38,11.54,1,9,8,9,8,10,7,8,6,2,1,1,1,2
"2773",202,9,0,9,20,14,5,218,0,1,22,2,2,8,5,2,6,2,2,3,4,15.38,19.23,19.23,19.23,15.38,11.54,0,6,8,9,6,8,7,6,5,2,1,1,1,2
"2774",202,9,0,9,20,11,6,219,0,1,22,2,2,8,5,2,6,2,2,3,4,15.38,19.23,19.23,19.23,15.38,11.54,0,8,8,9,7,8,5,7,3,2,1,1,1,2
"2775",202,9,0,9,20,19,7,220,0,0,22,2,2,8,5,2,6,2,2,3,4,15.38,19.23,19.23,19.23,15.38,11.54,0,5,9,9,7,8,4,5,3,2,1,1,1,2
