"","iid","id","gender","wave","round","order","partner","pid","match","int_corr","samerace","met_o","age","field_cd","tuition","race","imprace","imprelig","income","goal","date","go_out","career_c","sports","tvsports","exercise","dining","museums","art","hiking","gaming","clubbing","reading","tv","theater","movies","concerts","music","shopping","yoga","exphappy","expnum","attr1_1","sinc1_1","intel1_1","fun1_1","amb1_1","shar1_1","attr2_1","sinc2_1","intel2_1","fun2_1","amb2_1","shar2_1","attr3_1","sinc3_1","fun3_1","intel3_1","dec","attr","sinc","intel","fun","amb","shar","like","prob","met","goal.2","goal.1","goal.6","goal.3","goal.4","goal.5","date.7","date.5","date.3","date.4","date.6","date.1","date.2","race.4","race.2","race.6","race.3","race.1","go_out.1","go_out.4","go_out.2","go_out.3","go_out.7","go_out.5","go_out.6","field_cd.1","field_cd.2","field_cd.13","field_cd.8","field_cd.5","field_cd.9","field_cd.3","field_cd.11","field_cd.12","field_cd.4","field_cd.7","field_cd.6","field_cd.10","field_cd.14","field_cd.16","field_cd.15","field_cd.17","field_cd.18","career_c.6","career_c.1","career_c.9","career_c.2","career_c.7","career_c.10","career_c.5","career_c.3","career_c.4","career_c.14","career_c.11","career_c.8","career_c.15","career_c.12","career_c.17","career_c.13","career_c.16","activityAvg","raterCount","rateeCount","tvsportsAdj","exerciseAdj","diningAdj","museumsAdj","artAdj","hikingAdj","gamingAdj","clubbingAdj","readingAdj","tvAdj","theaterAdj","moviesAdj","concertsAdj","musicAdj","shoppingAdj","yogaAdj","raterDecSum","raterAttrSum","raterSincSum","raterIntelSum","raterFunSum","raterAmbSum","raterSharSum","raterLikeSum","raterProbSum","rateeDecSum","rateeAttrSum","rateeSincSum","rateeIntelSum","rateeFunSum","rateeAmbSum","rateeSharSum","rateeLikeSum","rateeProbSum","goal.2.yRaterAvg","goal.2.yRateeAvg","decRaterAvg","decRateeAvg","decRaterAvgExc","decRateeAvgExc","decRaterAdj","decRateeAdj","attrRaterAvg","attrRateeAvg","attrRaterAvgExc","attrRateeAvgExc","attrRaterAdj","attrRateeAdj","sincRaterAvg","sincRateeAvg","sincRaterAvgExc","sincRateeAvgExc","sincRaterAdj","sincRateeAdj","intelRaterAvg","intelRateeAvg","intelRaterAvgExc","intelRateeAvgExc","intelRaterAdj","intelRateeAdj","funRaterAvg","funRateeAvg","funRaterAvgExc","funRateeAvgExc","funRaterAdj","funRateeAdj","ambRaterAvg","ambRateeAvg","ambRaterAvgExc","ambRateeAvgExc","ambRaterAdj","ambRateeAdj","sharRaterAvg","sharRateeAvg","sharRaterAvgExc","sharRateeAvgExc","sharRaterAdj","sharRateeAdj","likeRaterAvg","likeRateeAvg","likeRaterAvgExc","likeRateeAvgExc","likeRaterAdj","likeRateeAdj","probRaterAvg","probRateeAvg","probRaterAvgExc","probRateeAvgExc","probRaterAdj","probRateeAdj"
"1845",282,10,1,11,21,8,7,258,1,0.1,0,2,23,5,13,1,1,1,42,1,4,3,7,10,10,10,5,4,4,4,7,8,9,5,7,7,7,10,5,1,5,4,25,15,20,20,10,10,25,15,20,10,20,10,7,9,9,7,1,8,8,8,8,8,7,8,6,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.06,21,21,3.94,3.94,-1.06,-2.06,-2.06,-2.06,0.94,1.94,2.94,-1.06,0.94,0.94,0.94,3.94,-1.06,-5.06,19,161,159,162,150,156,141,156,97,14,145,152,151,145,139,119,142.5,98,0.9,0.67,0.9,0.67,0.9,0.65,0.1,0.35,7.67,6.9,7.65,6.85,0.35,1.15,7.57,7.24,7.55,7.2,0.45,0.8,7.71,7.19,7.7,7.15,0.3,0.85,7.14,6.9,7.1,6.85,0.9,1.15,7.43,6.62,7.4,6.55,0.6,1.45,6.71,5.67,6.7,5.6,0.3,1.4,7.43,6.79,7.4,6.72,0.6,1.28,4.62,4.67,4.55,4.6,1.45,1.4
"1846",283,11,1,11,21,7,7,258,1,0.58,0,2,27,5,25,4,1,1,42,1,4,2,7,9,6,6,6,4,4,8,6,6,8,1,5,3,3,7,2,7,5,4,50,10,10,10,10,10,30,10,30,10,10,10,9,9,9,9,1,10,9,9,9,9,6,10,6,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.82,21,21,1.18,1.18,1.18,-0.82,-0.82,3.18,1.18,1.18,3.18,-3.82,0.18,-1.82,-1.82,2.18,-2.82,2.18,18,172,169,174,173,177,169,159,151,14,145,152,151,145,139,119,142.5,98,0.86,0.67,0.86,0.67,0.85,0.65,0.15,0.35,8.19,6.9,8.1,6.75,1.9,3.25,8.05,7.24,8,7.15,1,1.85,8.29,7.19,8.25,7.1,0.75,1.9,8.24,6.9,8.2,6.8,0.8,2.2,8.43,6.62,8.4,6.5,0.6,2.5,8.05,5.67,8.15,5.65,-2.15,0.35,7.57,6.79,7.45,6.62,2.55,3.38,7.19,4.67,7.25,4.6,-1.25,1.4
"1847",284,12,1,11,21,10,7,258,1,0.26,0,2,27,8,25,2,1,5,42,1,5,2,6,9,2,5,7,7,9,8,1,5,9,5,5,9,8,9,8,5,7,4,25,20,25,20,10,0,15,15,15,20,20,15,7,6,7,8,1,7,7,7,9,7,6,8,4,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,21,21,-4,-1,1,1,3,2,-5,-1,3,-1,-1,3,2,3,2,-1,5,108,122,133,112,127,116,118,62,14,145,152,151,145,139,119,142.5,98,0.24,0.67,0.24,0.67,0.2,0.65,0.8,0.35,5.14,6.9,5.05,6.9,1.95,0.1,5.81,7.24,5.75,7.25,1.25,-0.25,6.33,7.19,6.3,7.2,0.7,-0.2,5.33,6.9,5.15,6.8,3.85,2.2,6.05,6.62,6,6.6,1,0.4,5.52,5.67,5.5,5.65,0.5,0.35,5.62,6.79,5.5,6.72,2.5,1.28,2.95,4.67,2.9,4.7,1.1,-0.7
"1848",285,13,1,11,21,2,7,258,0,-0.17,1,2,24,5,25,6,1,1,42,4,6,6,7,5,7,6,10,9,10,9,14,5,9,7,3,10,10,10,10,10,10,4,20,20,25,25,5,5,20,20,25,25,5,5,8,10,10,10,1,7,7,7,7,7,7,6.5,7,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8.18,21,21,-1.18,-2.18,1.82,0.82,1.82,0.82,5.82,-3.18,0.82,-1.18,-5.18,1.82,1.82,1.82,1.82,1.82,21,140,140,140,139,138,138,138.5,147,14,145,152,151,145,139,119,142.5,98,1,0.67,1,0.67,1,0.65,0,0.35,6.67,6.9,6.65,6.9,0.35,0.1,6.67,7.24,6.65,7.25,0.35,-0.25,6.67,7.19,6.65,7.2,0.35,-0.2,6.62,6.9,6.6,6.9,0.4,0.1,6.57,6.62,6.55,6.6,0.45,0.4,6.57,5.67,6.55,5.6,0.45,1.4,6.6,6.79,6.6,6.8,-0.1,-0.3,7,4.67,7,4.55,0,2.45
"1849",286,14,1,11,21,13,7,258,0,0.2,0,2,22,2,11,2,4,7,42,1,6,3,2,7,3,4,3,8,7,9,9,4,8,6,8,7,8,6,3,8,7,4,10,15,25,15,15,20,15,15,20,15,20,15,3,6,6,7,1,8,7,8,7,7,8,5,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5.94,21,21,-2.94,-1.94,-2.94,2.06,1.06,3.06,3.06,-1.94,2.06,0.06,2.06,1.06,2.06,0.06,-2.94,2.06,10,154,148,168,149,154,139,103,72,14,145,152,151,145,139,119,142.5,98,0.48,0.67,0.48,0.67,0.45,0.65,0.55,0.35,7.33,6.9,7.3,6.85,0.7,1.15,7.05,7.24,7.05,7.25,-0.05,-0.25,8,7.19,8,7.15,0,0.85,7.1,6.9,7.1,6.9,-0.1,0.1,7.33,6.62,7.35,6.6,-0.35,0.4,6.62,5.67,6.55,5.55,1.45,2.45,4.9,6.79,4.9,6.88,0.1,-1.88,3.43,4.67,3.45,4.75,-0.45,-1.75
"1850",287,15,1,11,21,14,7,258,0,0.13,0,2,22,13,33,4,1,1,42,1,7,3,6,2,1,5,7,2,2,9,6,4,10,8,8,10,8,8,8,8,8,4,35,40,5,5,7,8,18,20,10,25,7,20,7,10,5,7,1,8,6,5,4,4,4,5,5,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.12,21,21,-5.12,-1.12,0.88,-4.12,-4.12,2.88,-0.12,-2.12,3.88,1.88,1.88,3.88,1.88,1.88,1.88,1.88,16,139,145,139,131,116,132,131.5,126,14,145,152,151,145,139,119,142.5,98,0.76,0.67,0.76,0.67,0.75,0.65,0.25,0.35,6.62,6.9,6.55,6.85,1.45,1.15,6.9,7.24,6.95,7.3,-0.95,-1.3,6.62,7.19,6.7,7.3,-1.7,-2.3,6.24,6.9,6.35,7.05,-2.35,-3.05,5.52,6.62,5.6,6.75,-1.6,-2.75,6.29,5.67,6.4,5.75,-2.4,-1.75,6.26,6.79,6.33,6.88,-1.33,-1.88,6,4.67,6.05,4.65,-1.05,0.35
"1851",288,16,1,11,21,15,7,258,0,0.54,0,2,27,3,25,2,3,5,53,1,6,3,2,9,5,3,8,5,5,6,4,4,9,2,6,7,5,7,2,2,5,4,20,20,15,25,10,10,30,20,5,25,10,10,5,8,7,8,0,5,6,5,5,5,5,4,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.71,21,21,0.29,-1.71,3.29,0.29,0.29,1.29,-0.71,-0.71,4.29,-2.71,1.29,2.29,0.29,2.29,-2.71,-2.71,5,97,121,113,103,101,98,102,67,14,145,152,151,145,139,119,142.5,98,0.24,0.67,0.24,0.67,0.25,0.7,-0.25,-0.7,4.62,6.9,4.6,7,0.4,-2,5.76,7.24,5.75,7.3,0.25,-1.3,5.38,7.19,5.4,7.3,-0.4,-2.3,4.9,6.9,4.9,7,0.1,-2,4.81,6.62,4.8,6.7,0.2,-1.7,4.67,5.67,4.65,5.7,0.35,-0.7,4.86,6.79,4.9,6.92,-0.9,-2.92,3.19,4.67,3.25,4.8,-1.25,-2.8
"1852",289,17,1,11,21,16,7,258,0,0.42,0,2,28,8,23,4,1,2,53,1,4,1,7,10,6,1,7,3,6,10,5,3,10,6,5,7,6,8,2,1,7,4,20,30,10,20,0,20,30,20,15,15,20,0,4,9,10,8,0,7,6,7,2,7,2,6,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5.06,21,21,0.94,-4.06,1.94,-2.06,0.94,4.94,-0.06,-2.06,4.94,0.94,-0.06,1.94,0.94,2.94,-3.06,-4.06,9,128,129,138,108,115,93,119,76,14,145,152,151,145,139,119,142.5,98,0.43,0.67,0.43,0.67,0.45,0.7,-0.45,-0.7,6.1,6.9,6.05,6.9,0.95,0.1,6.14,7.24,6.15,7.3,-0.15,-1.3,6.57,7.19,6.55,7.2,0.45,-0.2,5.14,6.9,5.3,7.15,-3.3,-5.15,5.48,6.62,5.4,6.6,1.6,0.4,4.43,5.67,4.55,5.85,-2.55,-3.85,5.67,6.79,5.65,6.83,0.35,-0.83,3.62,4.67,3.65,4.75,-0.65,-1.75
"1853",290,18,1,11,21,3,7,258,0,0.35,0,2,34,10,25,2,2,6,42,2,5,2,2,7,1,8,7,7,4,3,2,1,10,1,3,5,9,10,2,5,5,4,30,10,30,10,5,15,15,5,20,30,25,5,5,4,5,10,1,7,7,7,6,6,4,6,5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.59,21,21,-3.59,3.41,2.41,2.41,-0.59,-1.59,-2.59,-3.59,5.41,-3.59,-1.59,0.41,4.41,5.41,-2.59,0.41,7,101,127,145,120,121,106,98,80,14,145,152,151,145,139,119,142.5,98,0.33,0.67,0.33,0.67,0.3,0.65,0.7,0.35,4.81,6.9,4.7,6.9,2.3,0.1,6.05,7.24,6,7.25,1,-0.25,6.9,7.19,6.9,7.2,0.1,-0.2,5.71,6.9,5.7,6.95,0.3,-0.95,5.76,6.62,5.75,6.65,0.25,-0.65,5.05,5.67,5.1,5.75,-1.1,-1.75,4.67,6.79,4.6,6.83,1.4,-0.83,3.81,4.67,3.75,4.65,1.25,0.35
"1854",291,19,1,11,21,17,7,258,0,0.43,0,2,27,10,26,4,5,5,42,1,3,2,4,9,7,7,7,7,7,5,6,5,7,5,6,7,5,8,5,5,6,4,20,20,15,15,12,18,30,15,20,20,5,10,6,9,7,9,1,5,8,8,7,6,6,6,5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5.82,21,21,1.18,1.18,1.18,1.18,1.18,-0.82,0.18,-0.82,1.18,-0.82,0.18,1.18,-0.82,2.18,-0.82,-0.82,20,121,178,166,145,131,135,133,127,14,145,152,151,145,139,119,142.5,98,0.95,0.67,0.95,0.67,0.95,0.65,0.05,0.35,5.76,6.9,5.8,7,-0.8,-2,8.48,7.24,8.5,7.2,-0.5,0.8,7.9,7.19,7.9,7.15,0.1,0.85,6.9,6.9,6.9,6.9,0.1,0.1,6.24,6.62,6.25,6.65,-0.25,-0.65,6.43,5.67,6.45,5.65,-0.45,0.35,6.33,6.79,6.35,6.83,-0.35,-0.83,6.05,4.67,6.1,4.65,-1.1,0.35
"1855",292,20,1,11,21,6,7,258,1,0.33,0,2,28,13,21,1,7,1,25,1,2,1,7,10,5,8,8,7,5,10,7,9,7,4,7,9,5,10,1,1,6,4,20,18,20,17,10,15,10,21,22,15,15,17,8,10,8,10,1,7,9,8,9,6,7,9,7,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.06,21,21,-1.06,1.94,1.94,0.94,-1.06,3.94,0.94,2.94,0.94,-2.06,0.94,2.94,-1.06,3.94,-5.06,-5.06,9,133,202,163,118,131,101,129,120,14,145,152,151,145,139,119,142.5,98,0.43,0.67,0.43,0.67,0.4,0.65,0.6,0.35,6.33,6.9,6.3,6.9,0.7,0.1,9.62,7.24,9.65,7.15,-0.65,1.85,7.76,7.19,7.75,7.15,0.25,0.85,5.62,6.9,5.45,6.8,3.55,2.2,6.24,6.62,6.25,6.65,-0.25,-0.65,4.81,5.67,4.7,5.6,2.3,1.4,6.14,6.79,6,6.67,3,2.33,5.71,4.67,5.65,4.55,1.35,2.45
"1856",293,21,1,11,21,1,7,258,0,0.08,0,2,28,8,27,3,3,7,42,2,5,2,7,6,9,7,10,8,7,6,6,8,9,6,9,9,8,8,6,4,6,4,23,18,21,18,10,10,15,25,20,15,15,10,7,10,9,9,0,5,8,7,8,6,7,6,7,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7.06,21,21,1.94,-0.06,2.94,0.94,-0.06,-1.06,-1.06,0.94,1.94,-1.06,1.94,1.94,0.94,0.94,-1.06,-3.06,5,121,145,145,127,117,108,118,117,14,145,152,151,145,139,119,142.5,98,0.24,0.67,0.24,0.67,0.25,0.7,-0.25,-0.7,5.76,6.9,5.8,7,-0.8,-2,6.9,7.24,6.85,7.2,1.15,0.8,6.9,7.19,6.9,7.2,0.1,-0.2,6.05,6.9,5.95,6.85,2.05,1.15,5.57,6.62,5.55,6.65,0.45,-0.65,5.14,5.67,5.05,5.6,1.95,1.4,5.62,6.79,5.6,6.83,0.4,-0.83,5.57,4.67,5.5,4.55,1.5,2.45
"1857",273,1,1,11,21,14,8,259,0,0.39,1,2,29,10,25,2,8,4,42,2,5,2,2,6,1,5,7,7,4,8,1,3,2,5,7,8,8,8,3,2,5,4,30,25,18,18,4,5,17,15,23,20,15,10,7,10,5,7,0,4,5,8,6,8,4,4,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.65,21,21,-3.65,0.35,2.35,2.35,-0.65,3.35,-3.65,-1.65,-2.65,0.35,2.35,3.35,3.35,3.35,-1.65,-2.65,4,119,150,157,132,141,113,134,60,7,131,122,148,118,137,118,116,92,0.19,0.33,0.19,0.33,0.2,0.35,-0.2,-0.35,5.67,6.24,5.75,6.35,-1.75,-2.35,7.14,5.81,7.25,5.85,-2.25,-0.85,7.48,7.05,7.45,7,0.55,1,6.29,5.62,6.3,5.6,-0.3,0.4,6.71,6.52,6.65,6.45,1.35,1.55,5.38,5.62,5.45,5.7,-1.45,-1.7,6.38,5.52,6.5,5.6,-2.5,-1.6,2.86,4.38,2.95,4.55,-1.95,-3.55
"1858",274,2,1,11,21,16,8,259,0,0.19,0,2,24,3,15,3,3,3,42,3,4,2,2,3,3,4,7,6,5,4,5,1,10,7,6,8,9,10,8,7,6,4,30,10,20,20,10,10,10,10,25,25,25,5,7,7,10,9,0,8,7,8,5,6,5,5,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5.88,21,21,-2.88,-1.88,1.12,0.12,-0.88,-1.88,-0.88,-4.88,4.12,1.12,0.12,2.12,3.12,4.12,2.12,1.12,8,117,128,148,126,142,123,128,124,7,131,122,148,118,137,118,116,92,0.38,0.33,0.38,0.33,0.4,0.35,-0.4,-0.35,5.57,6.24,5.45,6.15,2.55,1.85,6.1,5.81,6.05,5.75,0.95,1.25,7.05,7.05,7,7,1,1,6,5.62,6.05,5.65,-1.05,-0.65,6.76,6.52,6.8,6.55,-0.8,-0.55,5.86,5.62,5.9,5.65,-0.9,-0.65,6.1,5.52,6.15,5.55,-1.15,-0.55,5.9,4.38,6.1,4.5,-4.1,-2.5
"1859",276,4,1,11,21,21,8,259,0,0.72,1,1,26,10,15,2,7,3,80,2,4,1,2,6,2,8,9,8,9,2,3,6,9,1,4,7,6,7,2,2,4,4,24,16,28,14,8,10,25,18,11,18,23,5,7,6,7,10,1,10,10,10,10,10,10,10,10,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,21,21,-3,3,4,3,4,-3,-2,1,4,-4,-1,2,1,2,-3,-3,13,140,159,147,131,127,130,148,123,7,131,122,148,118,137,118,116,92,0.62,0.33,0.62,0.33,0.6,0.3,0.4,0.7,6.67,6.24,6.5,6.05,3.5,3.95,7.57,5.81,7.45,5.6,2.55,4.4,7,7.05,6.85,6.9,3.15,3.1,6.24,5.62,6.05,5.4,3.95,4.6,6.05,6.52,5.85,6.35,4.15,3.65,6.19,5.62,6,5.4,4,4.6,7.05,5.52,6.9,5.3,3.1,4.7,5.86,4.38,5.65,4.1,4.35,5.9
"1860",277,5,1,11,21,1,8,259,1,0.24,1,1,25,10,25,2,1,1,42,1,7,5,2,10,6,10,5,8,8,10,5,3,8,2,7,8,6,6,1,2,5,4,60,20,0,20,0,0,50,0,0,0,50,0,4,8,8,8,1,8,8,8,9,7,6,9,10,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5.59,21,21,0.41,4.41,-0.59,2.41,2.41,4.41,-0.59,-2.59,2.41,-3.59,1.41,2.41,0.41,0.41,-4.59,-3.59,6,137,148,146,142,148,120,142,54,7,131,122,148,118,137,118,116,92,0.29,0.33,0.29,0.33,0.25,0.3,0.75,0.7,6.52,6.24,6.45,6.15,1.55,1.85,7.05,5.81,7,5.7,1,2.3,6.95,7.05,6.9,7,1.1,1,6.76,5.62,6.65,5.45,2.35,3.55,7.05,6.52,7.05,6.5,-0.05,0.5,5.71,5.62,5.7,5.6,0.3,0.4,6.76,5.52,6.65,5.35,2.35,3.65,2.57,4.38,2.2,4.1,7.8,5.9
"1861",278,6,1,11,21,15,8,259,0,0.59,1,1,32,5,14,2,1,1,42,1,3,1,2,8,1,5,9,9,9,9,5,8,9,5,7,9,9,9,5,1,8,4,25,15,20,25,10,5,25,15,20,25,10,5,8,8,8,8,1,6,5,5,3,5,5,8,8,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6.41,21,21,-5.41,-1.41,2.59,2.59,2.59,2.59,-1.41,1.59,2.59,-1.41,0.59,2.59,2.59,2.59,-1.41,-5.41,7,126,126,141,122,139,80,122,91,7,131,122,148,118,137,118,116,92,0.33,0.33,0.33,0.33,0.3,0.3,0.7,0.7,6,6.24,6,6.25,0,-0.25,6,5.81,6.05,5.85,-1.05,-0.85,6.71,7.05,6.8,7.15,-1.8,-2.15,5.81,5.62,5.95,5.75,-2.95,-2.75,6.62,6.52,6.7,6.6,-1.7,-1.6,3.81,5.62,3.75,5.65,1.25,-0.65,5.81,5.52,5.7,5.4,2.3,2.6,4.33,4.38,4.15,4.2,3.85,3.8
"1862",279,7,1,11,21,17,8,259,0,0.5,1,2,25,10,25,2,7,1,43,3,4,2,2,7,1,6,5,2,3,5,3,4,9,6,3,8,1,2,1,1,7,4,27,15,28,10,10,10,40,3,25,8,13,11,8,9,6,10,0,9,1,6,3,4,2,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.53,21,21,-2.53,2.47,1.47,-1.53,-0.53,1.47,-0.53,0.47,5.47,2.47,-0.53,4.47,-2.53,-1.53,-2.53,-2.53,7,145.5,146,167,132,137,92,100.5,92.5,7,131,122,148,118,137,118,116,92,0.33,0.33,0.33,0.33,0.35,0.35,-0.35,-0.35,6.93,6.24,6.83,6.1,2.17,2.9,6.95,5.81,7.25,6.05,-6.25,-5.05,7.95,7.05,8.05,7.1,-2.05,-1.1,6.29,5.62,6.45,5.75,-3.45,-2.75,6.52,6.52,6.65,6.65,-2.65,-2.65,4.38,5.62,4.5,5.8,-2.5,-3.8,4.79,5.52,4.97,5.75,-3.97,-4.75,4.4,4.38,4.58,4.55,-3.58,-3.55
"1863",280,8,1,11,21,7,8,259,0,0.52,1,1,25,10,26,2,2,1,42,3,6,2,2,8,1,5,5,6,5,5,4,2,10,2,7,10,7,8,2,2,5,4,25,20,30,15,5,5,20,10,30,15,15,10,5,9,5,8,0,7,7,9,7,8,6,6,2,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.76,21,21,-3.76,0.24,0.24,1.24,0.24,0.24,-0.76,-2.76,5.24,-2.76,2.24,5.24,2.24,3.24,-2.76,-2.76,10,128,146,154,135,139,118,127,62,7,131,122,148,118,137,118,116,92,0.48,0.33,0.48,0.33,0.5,0.35,-0.5,-0.35,6.1,6.24,6.05,6.2,0.95,0.8,6.95,5.81,6.95,5.75,0.05,1.25,7.33,7.05,7.25,6.95,1.75,2.05,6.43,5.62,6.4,5.55,0.6,1.45,6.62,6.52,6.55,6.45,1.45,1.55,5.62,5.62,5.6,5.6,0.4,0.4,6.05,5.52,6.05,5.5,-0.05,0.5,2.95,4.38,3,4.5,-1,-2.5
"1864",281,9,1,11,21,5,8,259,0,0.19,1,2,27,3,25,2,2,5,42,6,5,5,2,4,4,2,4,7,5,8,1,2,6,2,6,8,7,5,3,9,2,4,20,20,20,15,5,20,25,10,10,25,20,10,7,8,6,8,0,5,5,7,4,9,8,6,7,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.65,21,21,-0.65,-2.65,-0.65,2.35,0.35,3.35,-3.65,-2.65,1.35,-2.65,1.35,3.35,2.35,0.35,-1.65,4.35,13,132,141,154,113,135,99,132,87,7,131,122,148,118,137,118,116,92,0.62,0.33,0.62,0.33,0.65,0.35,-0.65,-0.35,6.29,6.24,6.35,6.3,-1.35,-1.3,6.71,5.81,6.8,5.85,-1.8,-0.85,7.33,7.05,7.35,7.05,-0.35,-0.05,5.38,5.62,5.45,5.7,-1.45,-1.7,6.43,6.52,6.3,6.4,2.7,2.6,4.71,5.62,4.55,5.5,3.45,2.5,6.29,5.52,6.3,5.5,-0.3,0.5,4.14,4.38,4,4.25,3,2.75
