"","iid","id","gender","wave","round","order","partner","pid","match","int_corr","samerace","met_o","age","field_cd","tuition","race","imprace","imprelig","income","goal","date","go_out","career_c","sports","tvsports","exercise","dining","museums","art","hiking","gaming","clubbing","reading","tv","theater","movies","concerts","music","shopping","yoga","exphappy","expnum","attr1_1","sinc1_1","intel1_1","fun1_1","amb1_1","shar1_1","attr2_1","sinc2_1","intel2_1","fun2_1","amb2_1","shar2_1","attr3_1","sinc3_1","fun3_1","intel3_1","dec","attr","sinc","intel","fun","amb","shar","like","prob","met","goal 6","goal 1","goal 2","goal 5","goal 4","goal 3","date 7","date 6","date 1","date 5","date 4","date 3","date 2","race 4","race 1","race 2","race 3","race 6","go_out 4","go_out 2","go_out 1","go_out 3","go_out 7","go_out 5","go_out 6","field_cd 5","field_cd 9","field_cd 3","field_cd 11","field_cd 1","field_cd 8","field_cd 2","field_cd 12","field_cd 4","field_cd 6","field_cd 10","field_cd 7","field_cd 14","field_cd 13","field_cd 16","field_cd 15","field_cd 18","career_c 10","career_c 5","career_c 3","career_c 9","career_c 6","career_c 1","career_c 2","career_c 7","career_c 4","career_c 11","career_c 8","career_c 15","career_c 13","activityAvg","raterCount","rateeCount","match Own Sum","match Partner Sum"
"2321",168,11,1,7,16,10,9,150,0,0.4,0,2,23,10,25,4,1,1,22,1,4,2,10,5,5,3,5,5,5,5,3,3,5,3,5,5,5,3,3,3,5,4,11.11,17.78,17.78,17.78,17.78,17.78,16.67,16.67,16.67,16.67,16.67,16.67,5,5,5,5,1,8,7,7,7,7,7,7,7,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.88235294117647,15,15,0,0
"2322",168,11,1,7,16,8,10,151,0,0.36,0,2,23,10,25,4,1,1,22,1,4,2,10,5,5,3,5,5,5,5,3,3,5,3,5,5,5,3,3,3,5,4,11.11,17.78,17.78,17.78,17.78,17.78,16.67,16.67,16.67,16.67,16.67,16.67,5,5,5,5,1,9,8,7,7,8,7,8,8,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.88235294117647,15,15,0,0
"2323",168,11,1,7,16,14,11,152,0,0.22,1,2,23,10,25,4,1,1,22,1,4,2,10,5,5,3,5,5,5,5,3,3,5,3,5,5,5,3,3,3,5,4,11.11,17.78,17.78,17.78,17.78,17.78,16.67,16.67,16.67,16.67,16.67,16.67,5,5,5,5,1,7,7,7,7,7,6,7,7,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.88235294117647,15,15,0,0
"2324",168,11,1,7,16,13,12,153,0,0.2,1,2,23,10,25,4,1,1,22,1,4,2,10,5,5,3,5,5,5,5,3,3,5,3,5,5,5,3,3,3,5,4,11.11,17.78,17.78,17.78,17.78,17.78,16.67,16.67,16.67,16.67,16.67,16.67,5,5,5,5,0,7,7,7,6,6,5,6,7,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.88235294117647,15,15,0,0
"2325",168,11,1,7,16,1,13,154,0,0.48,0,2,23,10,25,4,1,1,22,1,4,2,10,5,5,3,5,5,5,5,3,3,5,3,5,5,5,3,3,3,5,4,11.11,17.78,17.78,17.78,17.78,17.78,16.67,16.67,16.67,16.67,16.67,16.67,5,5,5,5,1,8,8,8,8,8,8,9,9,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.88235294117647,15,15,0,0
"2326",168,11,1,7,16,7,14,155,0,0.25,0,2,23,10,25,4,1,1,22,1,4,2,10,5,5,3,5,5,5,5,3,3,5,3,5,5,5,3,3,3,5,4,11.11,17.78,17.78,17.78,17.78,17.78,16.67,16.67,16.67,16.67,16.67,16.67,5,5,5,5,1,7,7,7,7,7,7,7,7,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.88235294117647,15,15,0,0
"2327",168,11,1,7,16,9,15,156,0,-0.01,0,2,23,10,25,4,1,1,22,1,4,2,10,5,5,3,5,5,5,5,3,3,5,3,5,5,5,3,3,3,5,4,11.11,17.78,17.78,17.78,17.78,17.78,16.67,16.67,16.67,16.67,16.67,16.67,5,5,5,5,0,7,8,8,7,7,6,6,8,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.88235294117647,15,15,0,0
"2328",168,11,1,7,16,2,16,157,0,0.29,1,2,23,10,25,4,1,1,22,1,4,2,10,5,5,3,5,5,5,5,3,3,5,3,5,5,5,3,3,3,5,4,11.11,17.78,17.78,17.78,17.78,17.78,16.67,16.67,16.67,16.67,16.67,16.67,5,5,5,5,1,6,8,8,8,8,8,9,9,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.88235294117647,15,15,0,0
"2329",169,12,1,7,16,5,1,142,1,-0.59,1,2,28,10,25,2,2,3,31,2,6,2,2,10,7,8,9,9,7,7,1,6,4,2,7,6,8,8,4,4,6,4,17.78,20,17.78,15.56,15.56,13.33,20,15.56,17.78,17.78,15.56,13.33,7,9,7,8,1,8,8,9,8,7,8,8,7,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.70588235294118,15,15,0,0
"2330",169,12,1,7,16,6,2,143,0,0.27,1,2,28,10,25,2,2,3,31,2,6,2,2,10,7,8,9,9,7,7,1,6,4,2,7,6,8,8,4,4,6,4,17.78,20,17.78,15.56,15.56,13.33,20,15.56,17.78,17.78,15.56,13.33,7,9,7,8,0,7,9,9,8,8,8,7,7,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.70588235294118,15,15,0,0
"2331",169,12,1,7,16,9,3,144,0,0.55,1,1,28,10,25,2,2,3,31,2,6,2,2,10,7,8,9,9,7,7,1,6,4,2,7,6,8,8,4,4,6,4,17.78,20,17.78,15.56,15.56,13.33,20,15.56,17.78,17.78,15.56,13.33,7,9,7,8,0,8,7,8,9,7,9,8,7,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.70588235294118,15,15,0,0
"2332",169,12,1,7,16,10,4,145,0,-0.11,1,1,28,10,25,2,2,3,31,2,6,2,2,10,7,8,9,9,7,7,1,6,4,2,7,6,8,8,4,4,6,4,17.78,20,17.78,15.56,15.56,13.33,20,15.56,17.78,17.78,15.56,13.33,7,9,7,8,0,7,9,9,8,9,8,8,8,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.70588235294118,15,15,0,0
"2333",169,12,1,7,16,16,5,146,0,0.01,1,2,28,10,25,2,2,3,31,2,6,2,2,10,7,8,9,9,7,7,1,6,4,2,7,6,8,8,4,4,6,4,17.78,20,17.78,15.56,15.56,13.33,20,15.56,17.78,17.78,15.56,13.33,7,9,7,8,0,7,8,9,7,8,7,7,7,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.70588235294118,15,15,0,0
"2334",169,12,1,7,16,15,6,147,1,0.37,0,2,28,10,25,2,2,3,31,2,6,2,2,10,7,8,9,9,7,7,1,6,4,2,7,6,8,8,4,4,6,4,17.78,20,17.78,15.56,15.56,13.33,20,15.56,17.78,17.78,15.56,13.33,7,9,7,8,1,10,8,8,9,8,6,9,9,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.70588235294118,15,15,0,0
"2335",169,12,1,7,16,14,7,148,1,0.08,0,2,28,10,25,2,2,3,31,2,6,2,2,10,7,8,9,9,7,7,1,6,4,2,7,6,8,8,4,4,6,4,17.78,20,17.78,15.56,15.56,13.33,20,15.56,17.78,17.78,15.56,13.33,7,9,7,8,1,9,9,9,7,9,6,9,8,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.70588235294118,15,15,0,0
"2336",169,12,1,7,16,13,8,149,0,0.45,1,2,28,10,25,2,2,3,31,2,6,2,2,10,7,8,9,9,7,7,1,6,4,2,7,6,8,8,4,4,6,4,17.78,20,17.78,15.56,15.56,13.33,20,15.56,17.78,17.78,15.56,13.33,7,9,7,8,0,9,8,9,8,8,8,9,8,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.70588235294118,15,15,0,0
"2337",169,12,1,7,16,4,9,150,0,0.3,1,2,28,10,25,2,2,3,31,2,6,2,2,10,7,8,9,9,7,7,1,6,4,2,7,6,8,8,4,4,6,4,17.78,20,17.78,15.56,15.56,13.33,20,15.56,17.78,17.78,15.56,13.33,7,9,7,8,0,7,8,9,7,9,8,8,7,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.70588235294118,15,15,0,0
"2338",169,12,1,7,16,2,10,151,0,0.47,1,2,28,10,25,2,2,3,31,2,6,2,2,10,7,8,9,9,7,7,1,6,4,2,7,6,8,8,4,4,6,4,17.78,20,17.78,15.56,15.56,13.33,20,15.56,17.78,17.78,15.56,13.33,7,9,7,8,1,9,9,9,9,8,7,9,8,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.70588235294118,15,15,0,0
"2339",169,12,1,7,16,8,11,152,0,0.07,0,2,28,10,25,2,2,3,31,2,6,2,2,10,7,8,9,9,7,7,1,6,4,2,7,6,8,8,4,4,6,4,17.78,20,17.78,15.56,15.56,13.33,20,15.56,17.78,17.78,15.56,13.33,7,9,7,8,0,10,9,8,7,8,6,8,8,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.70588235294118,15,15,0,0
"2340",169,12,1,7,16,7,12,153,0,0.12,0,2,28,10,25,2,2,3,31,2,6,2,2,10,7,8,9,9,7,7,1,6,4,2,7,6,8,8,4,4,6,4,17.78,20,17.78,15.56,15.56,13.33,20,15.56,17.78,17.78,15.56,13.33,7,9,7,8,0,9,10,8,7,8,6,8,8,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.70588235294118,15,15,0,0
"2341",169,12,1,7,16,11,13,154,1,0.6,1,2,28,10,25,2,2,3,31,2,6,2,2,10,7,8,9,9,7,7,1,6,4,2,7,6,8,8,4,4,6,4,17.78,20,17.78,15.56,15.56,13.33,20,15.56,17.78,17.78,15.56,13.33,7,9,7,8,1,10,9,9,9,9,10,10,9,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.70588235294118,15,15,0,0
"2342",169,12,1,7,16,1,14,155,0,0.23,1,2,28,10,25,2,2,3,31,2,6,2,2,10,7,8,9,9,7,7,1,6,4,2,7,6,8,8,4,4,6,4,17.78,20,17.78,15.56,15.56,13.33,20,15.56,17.78,17.78,15.56,13.33,7,9,7,8,0,9,8,8,8,8,8,8,9,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.70588235294118,15,15,0,0
"2343",169,12,1,7,16,3,15,156,0,-0.05,0,2,28,10,25,2,2,3,31,2,6,2,2,10,7,8,9,9,7,7,1,6,4,2,7,6,8,8,4,4,6,4,17.78,20,17.78,15.56,15.56,13.33,20,15.56,17.78,17.78,15.56,13.33,7,9,7,8,0,8,8,10,8,10,8,8,8,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.70588235294118,15,15,0,0
"2344",169,12,1,7,16,12,16,157,1,0.61,0,2,28,10,25,2,2,3,31,2,6,2,2,10,7,8,9,9,7,7,1,6,4,2,7,6,8,8,4,4,6,4,17.78,20,17.78,15.56,15.56,13.33,20,15.56,17.78,17.78,15.56,13.33,7,9,7,8,1,10,8,8,9,9,8,9,8,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.70588235294118,15,15,0,0
"2345",170,13,1,7,16,4,1,142,0,-0.27,0,2,28,10,25,4,2,1,42,1,5,3,4,2,1,8,8,8,8,5,3,1,9,8,7,8,6,8,4,5,6,4,16.28,20.93,18.6,18.6,13.95,11.63,17.78,15.56,15.56,17.78,20,13.33,7,8,6,9,1,7,7,7,7,5,7,7,6,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5.70588235294118,15,15,0,0
"2346",170,13,1,7,16,5,2,143,0,0.55,0,2,28,10,25,4,2,1,42,1,5,3,4,2,1,8,8,8,8,5,3,1,9,8,7,8,6,8,4,5,6,4,16.28,20.93,18.6,18.6,13.95,11.63,17.78,15.56,15.56,17.78,20,13.33,7,8,6,9,0,5,7,7,5,7,3,4,4,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5.70588235294118,15,15,0,0
"2348",170,13,1,7,16,9,4,145,0,0.7,0,2,28,10,25,4,2,1,42,1,5,3,4,2,1,8,8,8,8,5,3,1,9,8,7,8,6,8,4,5,6,4,16.28,20.93,18.6,18.6,13.95,11.63,17.78,15.56,15.56,17.78,20,13.33,7,8,6,9,1,6,7,6,6,6,8,6,5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5.70588235294118,15,15,0,0
"2349",170,13,1,7,16,15,5,146,0,0.74,0,2,28,10,25,4,2,1,42,1,5,3,4,2,1,8,8,8,8,5,3,1,9,8,7,8,6,8,4,5,6,4,16.28,20.93,18.6,18.6,13.95,11.63,17.78,15.56,15.56,17.78,20,13.33,7,8,6,9,1,5,7,7,6,6,5,5,5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5.70588235294118,15,15,0,0
"2350",170,13,1,7,16,14,6,147,0,0.43,1,2,28,10,25,4,2,1,42,1,5,3,4,2,1,8,8,8,8,5,3,1,9,8,7,8,6,8,4,5,6,4,16.28,20.93,18.6,18.6,13.95,11.63,17.78,15.56,15.56,17.78,20,13.33,7,8,6,9,1,7,7,7,6,6,7,6,6,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5.70588235294118,15,15,0,0
"2351",170,13,1,7,16,13,7,148,0,0.74,1,2,28,10,25,4,2,1,42,1,5,3,4,2,1,8,8,8,8,5,3,1,9,8,7,8,6,8,4,5,6,4,16.28,20.93,18.6,18.6,13.95,11.63,17.78,15.56,15.56,17.78,20,13.33,7,8,6,9,1,6,6,7,5,8,5,6,5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5.70588235294118,15,15,0,0
"2352",170,13,1,7,16,12,8,149,0,0.32,0,2,28,10,25,4,2,1,42,1,5,3,4,2,1,8,8,8,8,5,3,1,9,8,7,8,6,8,4,5,6,4,16.28,20.93,18.6,18.6,13.95,11.63,17.78,15.56,15.56,17.78,20,13.33,7,8,6,9,1,7,7,7,6,6,6,6,5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5.70588235294118,15,15,0,0
"2353",170,13,1,7,16,3,9,150,0,0.15,0,2,28,10,25,4,2,1,42,1,5,3,4,2,1,8,8,8,8,5,3,1,9,8,7,8,6,8,4,5,6,4,16.28,20.93,18.6,18.6,13.95,11.63,17.78,15.56,15.56,17.78,20,13.33,7,8,6,9,1,6,7,7,7,6,7,6,5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5.70588235294118,15,15,0,0
"2354",170,13,1,7,16,1,10,151,0,0.67,0,2,28,10,25,4,2,1,42,1,5,3,4,2,1,8,8,8,8,5,3,1,9,8,7,8,6,8,4,5,6,4,16.28,20.93,18.6,18.6,13.95,11.63,17.78,15.56,15.56,17.78,20,13.33,7,8,6,9,1,8,7,7,8,7,5,7,6,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5.70588235294118,15,15,0,0
"2355",170,13,1,7,16,7,11,152,0,0.63,1,2,28,10,25,4,2,1,42,1,5,3,4,2,1,8,8,8,8,5,3,1,9,8,7,8,6,8,4,5,6,4,16.28,20.93,18.6,18.6,13.95,11.63,17.78,15.56,15.56,17.78,20,13.33,7,8,6,9,0,5,7,6,5,6,5,4,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5.70588235294118,15,15,0,0
"2356",170,13,1,7,16,6,12,153,0,0.36,1,2,28,10,25,4,2,1,42,1,5,3,4,2,1,8,8,8,8,5,3,1,9,8,7,8,6,8,4,5,6,4,16.28,20.93,18.6,18.6,13.95,11.63,17.78,15.56,15.56,17.78,20,13.33,7,8,6,9,1,5,7,7,6,5,7,6,5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5.70588235294118,15,15,0,0
"2357",170,13,1,7,16,10,13,154,0,0.25,0,2,28,10,25,4,2,1,42,1,5,3,4,2,1,8,8,8,8,5,3,1,9,8,7,8,6,8,4,5,6,4,16.28,20.93,18.6,18.6,13.95,11.63,17.78,15.56,15.56,17.78,20,13.33,7,8,6,9,1,6,6,7,5,7,7,6,5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5.70588235294118,15,15,0,0
"2358",170,13,1,7,16,16,14,155,0,0.85,0,2,28,10,25,4,2,1,42,1,5,3,4,2,1,8,8,8,8,5,3,1,9,8,7,8,6,8,4,5,6,4,16.28,20.93,18.6,18.6,13.95,11.63,17.78,15.56,15.56,17.78,20,13.33,7,8,6,9,1,6,7,7,6,6,6,6,6,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5.70588235294118,15,15,0,0
"2359",170,13,1,7,16,2,15,156,0,0.75,0,2,28,10,25,4,2,1,42,1,5,3,4,2,1,8,8,8,8,5,3,1,9,8,7,8,6,8,4,5,6,4,16.28,20.93,18.6,18.6,13.95,11.63,17.78,15.56,15.56,17.78,20,13.33,7,8,6,9,1,6,8,8,7,8,8,6,5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5.70588235294118,15,15,0,0
"2360",170,13,1,7,16,11,16,157,0,-0.12,1,2,28,10,25,4,2,1,42,1,5,3,4,2,1,8,8,8,8,5,3,1,9,8,7,8,6,8,4,5,6,4,16.28,20.93,18.6,18.6,13.95,11.63,17.78,15.56,15.56,17.78,20,13.33,7,8,6,9,1,6,6,6,5,7,6,5,6,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5.70588235294118,15,15,0,0
"2361",171,14,1,7,16,9,1,142,1,-0.36,1,2,29,8,25,2,1,1,42,1,4,2,7,8,2,8,8,5,5,5,2,8,9,6,6,9,4,9,7,1,8,4,19.57,10.87,19.57,19.57,19.57,10.87,15.22,15.22,19.57,19.57,19.57,10.87,10,10,10,10,1,7,8,9,9,8,7,7,7,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.52941176470588,15,15,0,0
"2362",171,14,1,7,16,10,2,143,0,0.34,1,2,29,8,25,2,1,1,42,1,4,2,7,8,2,8,8,5,5,5,2,8,9,6,6,9,4,9,7,1,8,4,19.57,10.87,19.57,19.57,19.57,10.87,15.22,15.22,19.57,19.57,19.57,10.87,10,10,10,10,0,5,8,9,6,7,9,6,7,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.52941176470588,15,15,0,0
"2363",171,14,1,7,16,13,3,144,0,0.45,1,2,29,8,25,2,1,1,42,1,4,2,7,8,2,8,8,5,5,5,2,8,9,6,6,9,4,9,7,1,8,4,19.57,10.87,19.57,19.57,19.57,10.87,15.22,15.22,19.57,19.57,19.57,10.87,10,10,10,10,1,8,9,9,9,8,10,8,9,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.52941176470588,15,15,0,0
"2364",171,14,1,7,16,14,4,145,0,0.38,1,2,29,8,25,2,1,1,42,1,4,2,7,8,2,8,8,5,5,5,2,8,9,6,6,9,4,9,7,1,8,4,19.57,10.87,19.57,19.57,19.57,10.87,15.22,15.22,19.57,19.57,19.57,10.87,10,10,10,10,1,6,8,9,5,8,3,6,6,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.52941176470588,15,15,0,0
"2365",171,14,1,7,16,4,5,146,0,0.55,1,2,29,8,25,2,1,1,42,1,4,2,7,8,2,8,8,5,5,5,2,8,9,6,6,9,4,9,7,1,8,4,19.57,10.87,19.57,19.57,19.57,10.87,15.22,15.22,19.57,19.57,19.57,10.87,10,10,10,10,1,6,8,9,6,7,7,8,7,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.52941176470588,15,15,0,0
"2366",171,14,1,7,16,3,6,147,0,0.54,0,2,29,8,25,2,1,1,42,1,4,2,7,8,2,8,8,5,5,5,2,8,9,6,6,9,4,9,7,1,8,4,19.57,10.87,19.57,19.57,19.57,10.87,15.22,15.22,19.57,19.57,19.57,10.87,10,10,10,10,0,5,6,7,9,7,4,9,8,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.52941176470588,15,15,0,0
"2367",171,14,1,7,16,2,7,148,0,0.42,0,2,29,8,25,2,1,1,42,1,4,2,7,8,2,8,8,5,5,5,2,8,9,6,6,9,4,9,7,1,8,4,19.57,10.87,19.57,19.57,19.57,10.87,15.22,15.22,19.57,19.57,19.57,10.87,10,10,10,10,1,7,7,7,6,8,6,8,6,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.52941176470588,15,15,0,0
